"id","tSNE1","tSNE2","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","degs","X.","Topology","Signalp","tmhmm","Cluster","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_50602",6.1424468325254,6.23765552308064,1.14800286508517,1.50187105841351,1.06742663079621,0.86732368134759,0.754865663674925,0.909282423124827,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01903",4,9100,"Metabolism",9101,"Carbohydrate metabolism",20,"Citrate cycle (TCA cycle)","K01903","sucC","succinyl-CoA synthetase beta subunit","[EC:6.2.1.5]"
"g_50605",-10.1697916482157,22.7029957454343,0.98155536940748,0.81070877058905,1.01434527355422,1.29272399307264,1.40245110619662,1.8439459430558,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01255",2,9100,"Metabolism",9106,"Metabolism of other amino acids",480,"Glutathione metabolism","K01255","CARP, pepA","leucyl aminopeptidase","[EC:3.4.11.1]"
"g_50605",-10.1697916482157,22.7029957454343,0.98155536940748,0.81070877058905,1.01434527355422,1.29272399307264,1.40245110619662,1.8439459430558,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01255",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01255","CARP, pepA","leucyl aminopeptidase","[EC:3.4.11.1]"
"g_50866",-11.3550659417947,19.9360509164993,0.5096844158719,0.40105969270094,1.44343548157199,1.8668027386314,1.26851925860092,2.39898513749994,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00457",4,9100,"Metabolism",9108,"Metabolism of cofactors and vitamins",130,"Ubiquinone and other terpenoid-quinone biosynthesis","K00457","HPD, hppD","4-hydroxyphenylpyruvate dioxygenase","[EC:1.13.11.27]"
"g_50866",-11.3550659417947,19.9360509164993,0.5096844158719,0.40105969270094,1.44343548157199,1.8668027386314,1.26851925860092,2.39898513749994,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00457",4,9100,"Metabolism",9105,"Amino acid metabolism",350,"Tyrosine metabolism","K00457","HPD, hppD","4-hydroxyphenylpyruvate dioxygenase","[EC:1.13.11.27]"
"g_50866",-11.3550659417947,19.9360509164993,0.5096844158719,0.40105969270094,1.44343548157199,1.8668027386314,1.26851925860092,2.39898513749994,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00457",4,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K00457","HPD, hppD","4-hydroxyphenylpyruvate dioxygenase","[EC:1.13.11.27]"
"g_50866",-11.3550659417947,19.9360509164993,0.5096844158719,0.40105969270094,1.44343548157199,1.8668027386314,1.26851925860092,2.39898513749994,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00457",4,9100,"Metabolism",9105,"Amino acid metabolism",360,"Phenylalanine metabolism","K00457","HPD, hppD","4-hydroxyphenylpyruvate dioxygenase","[EC:1.13.11.27]"
"g_50908",-5.53120462619607,20.7683380534136,1.22456144490775,1.1155274719557,1.13280260247475,1.47823613302739,1.59782898504172,1.78397088255911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02406","fliC, hag","flagellin","-"
"g_50908",-5.53120462619607,20.7683380534136,1.22456144490775,1.1155274719557,1.13280260247475,1.47823613302739,1.59782898504172,1.78397088255911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9160,"Human Diseases",9171,"Infectious disease: bacterial",5132,"Salmonella infection","K02406","fliC, hag","flagellin","-"
"g_50908",-5.53120462619607,20.7683380534136,1.22456144490775,1.1155274719557,1.13280260247475,1.47823613302739,1.59782898504172,1.78397088255911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9160,"Human Diseases",9171,"Infectious disease: bacterial",5131,"Shigellosis","K02406","fliC, hag","flagellin","-"
"g_50908",-5.53120462619607,20.7683380534136,1.22456144490775,1.1155274719557,1.13280260247475,1.47823613302739,1.59782898504172,1.78397088255911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9150,"Organismal Systems",9151,"Immune system",4621,"NOD-like receptor signaling pathway","K02406","fliC, hag","flagellin","-"
"g_50908",-5.53120462619607,20.7683380534136,1.22456144490775,1.1155274719557,1.13280260247475,1.47823613302739,1.59782898504172,1.78397088255911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9150,"Organismal Systems",9159,"Environmental adaptation",4626,"Plant-pathogen interaction","K02406","fliC, hag","flagellin","-"
"g_50908",-5.53120462619607,20.7683380534136,1.22456144490775,1.1155274719557,1.13280260247475,1.47823613302739,1.59782898504172,1.78397088255911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02406","fliC, hag","flagellin","-"
"g_50908",-5.53120462619607,20.7683380534136,1.22456144490775,1.1155274719557,1.13280260247475,1.47823613302739,1.59782898504172,1.78397088255911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02406","fliC, hag","flagellin","-"
"g_50908",-5.53120462619607,20.7683380534136,1.22456144490775,1.1155274719557,1.13280260247475,1.47823613302739,1.59782898504172,1.78397088255911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02406",8,9160,"Human Diseases",9171,"Infectious disease: bacterial",5134,"Legionellosis","K02406","fliC, hag","flagellin","-"
"g_50953",-10.5831804002204,22.8783355885149,0.970898971916384,0.684397376648664,1.04248478542229,1.25203608060086,1.38082209948738,1.82052699260937,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03667",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03667","hslU","ATP-dependent HslUV protease ATP-binding subunit HslU","-"
"g_51175",-14.0240175326301,34.7734844604742,0.593671996583408,0.562889044798969,0.804357956329761,0.9322055963809,1.06391204505964,1.47884519146715,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01995",3,9130,"Environmental Information Processing",9131,"Membrane transport",2010,"ABC transporters","K01995","livG","branched-chain amino acid transport system ATP-binding protein","-"
"g_51175",-14.0240175326301,34.7734844604742,0.593671996583408,0.562889044798969,0.804357956329761,0.9322055963809,1.06391204505964,1.47884519146715,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01995",3,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",2024,"Quorum sensing","K01995","livG","branched-chain amino acid transport system ATP-binding protein","-"
"g_51175",-14.0240175326301,34.7734844604742,0.593671996583408,0.562889044798969,0.804357956329761,0.9322055963809,1.06391204505964,1.47884519146715,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01995",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K01995","livG","branched-chain amino acid transport system ATP-binding protein","-"
"g_51502",-13.9556561104129,25.5653353917771,0.760680193895633,0.710499596112337,0.761350399064212,1.16485405760651,1.29992618099609,1.73506840125461,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02520",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3012,"Translation factors","K02520","infC, MTIF3","translation initiation factor IF-3","-"
"g_51502",-13.9556561104129,25.5653353917771,0.760680193895633,0.710499596112337,0.761350399064212,1.16485405760651,1.29992618099609,1.73506840125461,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02520",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K02520","infC, MTIF3","translation initiation factor IF-3","-"
"g_51509",-10.7284807040434,21.007723306475,0.900761911320753,0.690792957537791,0.959888537459971,1.40031385979055,1.54618953230332,1.96142509999926,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03088",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K03088","rpoE","RNA polymerase sigma-70 factor, ECF subfamily","-"
"g_51665",-15.4295636840804,39.4131896980298,0.59917627767823,0.382968923639657,0.600177048842463,0.926326649133845,1.02554674994328,1.36620495206626,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01999",3,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",2024,"Quorum sensing","K01999","livK","branched-chain amino acid transport system substrate-binding protein","-"
"g_51665",-15.4295636840804,39.4131896980298,0.59917627767823,0.382968923639657,0.600177048842463,0.926326649133845,1.02554674994328,1.36620495206626,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01999",3,9130,"Environmental Information Processing",9131,"Membrane transport",2010,"ABC transporters","K01999","livK","branched-chain amino acid transport system substrate-binding protein","-"
"g_51665",-15.4295636840804,39.4131896980298,0.59917627767823,0.382968923639657,0.600177048842463,0.926326649133845,1.02554674994328,1.36620495206626,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01999",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K01999","livK","branched-chain amino acid transport system substrate-binding protein","-"
"g_52880",-6.6916422110117,20.2442824898667,1.14773372150521,1.0191351579506,1.115554565617,1.43833026004408,1.59942194051182,2.03454883268169,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03694",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03694","clpA","ATP-dependent Clp protease ATP-binding subunit ClpA","-"
"g_52893",-9.70603088010618,22.4609513013583,1.02319223054503,0.796888701334563,0.991768206440665,1.31871433028889,1.47586727376316,1.79836308736551,"Yellow_vs_Dark","Y","Topology=o",1,0,"Cluster 4","K03797",1,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K03797","E3.4.21.102, prc, ctpA","carboxyl-terminal processing protease","[EC:3.4.21.102]"
"g_52915",-12.888694523402,52.1889243358462,0.480826152329387,0.204422526217718,0.445770106319123,0.734542615910924,0.886760298882702,1.55552701539825,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02669",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02669","pilT","twitching motility protein PilT","-"
"g_52915",-12.888694523402,52.1889243358462,0.480826152329387,0.204422526217718,0.445770106319123,0.734542615910924,0.886760298882702,1.55552701539825,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02669",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02669","pilT","twitching motility protein PilT","-"
"g_53054",-16.3387776898672,36.7092176008501,0.592147433197897,0.416789905563872,0.771083083154529,1.10058829265052,1.02191784739639,1.36602236235501,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01868",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K01868","TARS, thrS","threonyl-tRNA synthetase","[EC:6.1.1.3]"
"g_53054",-16.3387776898672,36.7092176008501,0.592147433197897,0.416789905563872,0.771083083154529,1.10058829265052,1.02191784739639,1.36602236235501,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01868",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1007,"Amino acid related enzymes","K01868","TARS, thrS","threonyl-tRNA synthetase","[EC:6.1.1.3]"
"g_53054",-16.3387776898672,36.7092176008501,0.592147433197897,0.416789905563872,0.771083083154529,1.10058829265052,1.02191784739639,1.36602236235501,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01868",3,9120,"Genetic Information Processing",9122,"Translation",970,"Aminoacyl-tRNA biosynthesis","K01868","TARS, thrS","threonyl-tRNA synthetase","[EC:6.1.1.3]"
"g_53305",-5.69264644077183,21.0539812218472,1.19633770922889,0.895356291738611,1.22534146485659,1.65015522131991,1.34937900644232,1.68332163816187,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K05838",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K05838","ybbN","putative thioredoxin","-"
"g_53435",-6.09569152937907,20.6755077127474,1.26097435384922,1.09666110832868,1.13292468199885,1.47115281732175,1.37065736168569,1.9410237403734,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12266",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3000,"Transcription factors","K12266","norR","anaerobic nitric oxide reductase transcription regulator","-"
"g_53444",-12.7861842437291,23.655137308607,0.977700289906611,0.67991080335766,0.704824866047981,1.28378345752302,1.41309076617373,1.78562368174738,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03087",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K03087","rpoS","RNA polymerase nonessential primary-like sigma factor","-"
"g_53444",-12.7861842437291,23.655137308607,0.977700289906611,0.67991080335766,0.704824866047981,1.28378345752302,1.41309076617373,1.78562368174738,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03087",3,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",2026,"Biofilm formation - Escherichia coli","K03087","rpoS","RNA polymerase nonessential primary-like sigma factor","-"
"g_53444",-12.7861842437291,23.655137308607,0.977700289906611,0.67991080335766,0.704824866047981,1.28378345752302,1.41309076617373,1.78562368174738,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K03087",3,9140,"Cellular Processes",9145,"Cellular community - prokaryotes",5111,"Biofilm formation - Vibrio cholerae","K03087","rpoS","RNA polymerase nonessential primary-like sigma factor","-"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",626,"Naphthalene degradation","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9105,"Amino acid metabolism",350,"Tyrosine metabolism","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9108,"Metabolism of cofactors and vitamins",830,"Retinol metabolism","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9103,"Lipid metabolism",71,"Fatty acid degradation","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",982,"Drug metabolism - cytochrome P450","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",980,"Metabolism of xenobiotics by cytochrome P450","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9101,"Carbohydrate metabolism",620,"Pyruvate metabolism","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9101,"Carbohydrate metabolism",10,"Glycolysis / Gluconeogenesis","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53446",-13.6616994207628,30.9526688365165,0.934776462207559,0.607963118506932,0.494860444622585,1.09887946123712,1.19664964235358,1.59804129911656,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00001",9,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",625,"Chloroalkane and chloroalkene degradation","K00001","E1.1.1.1, adh","alcohol dehydrogenase","[EC:1.1.1.1]"
"g_53570",-11.8915020129095,23.4790476406691,0.783583025961,0.724170069134164,0.911280739080749,1.26436892240534,1.26565836023993,1.85451875147967,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02535",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1005,"Lipopolysaccharide biosynthesis proteins","K02535","lpxC","UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase","[EC:3.5.1.108]"
"g_53570",-11.8915020129095,23.4790476406691,0.783583025961,0.724170069134164,0.911280739080749,1.26436892240534,1.26565836023993,1.85451875147967,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K02535",2,9100,"Metabolism",9107,"Glycan biosynthesis and metabolism",540,"Lipopolysaccharide biosynthesis","K02535","lpxC","UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase","[EC:3.5.1.108]"
"g_53587",-14.8137822166647,26.4187444834941,0.679122056535146,0.668423286774689,0.712048933085659,1.06253276139753,1.31748483707249,1.88428966864362,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00384",1,9100,"Metabolism",9106,"Metabolism of other amino acids",450,"Selenocompound metabolism","K00384","trxB, TRR","thioredoxin reductase (NADPH)","[EC:1.8.1.9]"
"g_53715",-7.39725166810275,20.3043687445919,1.11281871163701,0.837700153696125,1.08696702670791,1.39345249555145,1.62203816547387,2.00649249703738,"Yellow_vs_Dark","Y","Topology=o5-22i98-120o",1,1,"Cluster 4","K03798",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03798","ftsH, hflB","cell division protease FtsH","[EC:3.4.24.-]"
"g_53715",-7.39725166810275,20.3043687445919,1.11281871163701,0.837700153696125,1.08696702670791,1.39345249555145,1.62203816547387,2.00649249703738,"Yellow_vs_Dark","Y","Topology=o5-22i98-120o",1,1,"Cluster 4","K03798",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K03798","ftsH, hflB","cell division protease FtsH","[EC:3.4.24.-]"
"g_53787",-19.4664051824947,35.2874275079654,0.645444966046801,0.367673231474833,0.540632749228423,1.0438346748928,1.23565139544018,1.7240225610881,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00673",1,9100,"Metabolism",9105,"Amino acid metabolism",330,"Arginine and proline metabolism","K00673","astA","arginine N-succinyltransferase","[EC:2.3.1.109]"
"g_53873",-18.8840416592785,33.2958704354093,0.612889981086741,0.417498929173353,0.740651280974069,1.29478063412173,1.22974602205139,1.70162582094096,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K09456",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99983,"Lipid metabolism","K09456","aidB","putative acyl-CoA dehydrogenase","-"
"g_53910",-13.5690254130982,34.7557098094989,0.724035384160298,0.590799829410177,0.678948090604443,0.939744578016055,1.10776564665748,1.44575574404911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00647",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1004,"Lipid biosynthesis proteins","K00647","fabB","3-oxoacyl-[acyl-carrier-protein] synthase I","[EC:2.3.1.41]"
"g_53910",-13.5690254130982,34.7557098094989,0.724035384160298,0.590799829410177,0.678948090604443,0.939744578016055,1.10776564665748,1.44575574404911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00647",3,9100,"Metabolism",9108,"Metabolism of cofactors and vitamins",780,"Biotin metabolism","K00647","fabB","3-oxoacyl-[acyl-carrier-protein] synthase I","[EC:2.3.1.41]"
"g_53910",-13.5690254130982,34.7557098094989,0.724035384160298,0.590799829410177,0.678948090604443,0.939744578016055,1.10776564665748,1.44575574404911,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00647",3,9100,"Metabolism",9103,"Lipid metabolism",61,"Fatty acid biosynthesis","K00647","fabB","3-oxoacyl-[acyl-carrier-protein] synthase I","[EC:2.3.1.41]"
"g_54074",-10.565628053459,23.5884773890795,0.910068429666203,0.703875090253063,1.02623516186518,1.29010658692438,1.35358218212555,1.72698282160958,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K06178",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K06178","rluB","23S rRNA pseudouridine2605 synthase","[EC:5.4.99.22]"
"g_54349",-7.04274435914894,20.0526403378472,1.18002107535118,0.832584269034133,1.3550913872767,1.37613177784647,1.54865950584183,2.05795833671294,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K00111",1,9100,"Metabolism",9103,"Lipid metabolism",564,"Glycerophospholipid metabolism","K00111","glpA, glpD","glycerol-3-phosphate dehydrogenase","[EC:1.1.5.3]"
"g_54407",-7.88869860195453,22.174344185624,1.04030238350353,0.93661984012586,1.01338767075742,1.22942956091779,1.61066640070603,1.75069543289601,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K07259",3,9100,"Metabolism",9107,"Glycan biosynthesis and metabolism",550,"Peptidoglycan biosynthesis","K07259","dacB","serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4)","[EC:3.4.16.4 3.4.21.-]"
"g_54407",-7.88869860195453,22.174344185624,1.04030238350353,0.93661984012586,1.01338767075742,1.22942956091779,1.61066640070603,1.75069543289601,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K07259",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K07259","dacB","serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4)","[EC:3.4.16.4 3.4.21.-]"
"g_54407",-7.88869860195453,22.174344185624,1.04030238350353,0.93661984012586,1.01338767075742,1.22942956091779,1.61066640070603,1.75069543289601,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K07259",3,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1011,"Peptidoglycan biosynthesis and degradation proteins","K07259","dacB","serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4)","[EC:3.4.16.4 3.4.21.-]"
"g_54417",-17.8151390685388,33.0284727356483,0.55184117475506,0.399782368023287,0.89257695838619,1.16550702005475,1.10408486126265,1.55460487164994,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K05592",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K05592","deaD, cshA","ATP-dependent RNA helicase DeaD","[EC:3.6.4.13]"
"g_54417",-17.8151390685388,33.0284727356483,0.55184117475506,0.399782368023287,0.89257695838619,1.16550702005475,1.10408486126265,1.55460487164994,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K05592",3,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K05592","deaD, cshA","ATP-dependent RNA helicase DeaD","[EC:3.6.4.13]"
"g_54417",-17.8151390685388,33.0284727356483,0.55184117475506,0.399782368023287,0.89257695838619,1.16550702005475,1.10408486126265,1.55460487164994,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K05592",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K05592","deaD, cshA","ATP-dependent RNA helicase DeaD","[EC:3.6.4.13]"
"g_54429",-12.671749091546,33.0282337820838,0.796967379120866,0.66123721906889,0.673809389757397,0.983330027026581,1.20233972151563,1.35175055674123,"Yellow_vs_Dark","N","Topology=i13-35o",0,1,"Cluster 4","K02674",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02674","pilY1","type IV pilus assembly protein PilY1","-"
"g_54429",-12.671749091546,33.0282337820838,0.796967379120866,0.66123721906889,0.673809389757397,0.983330027026581,1.20233972151563,1.35175055674123,"Yellow_vs_Dark","N","Topology=i13-35o",0,1,"Cluster 4","K02674",2,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2035,"Bacterial motility proteins","K02674","pilY1","type IV pilus assembly protein PilY1","-"
"g_54459",-18.1558336024536,31.7878243668666,0.63863619335424,0.417740822552569,0.945534807529181,1.29143181414638,1.14224923645206,1.62785491014695,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01356",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K01356","lexA","repressor LexA","[EC:3.4.21.88]"
"g_54459",-18.1558336024536,31.7878243668666,0.63863619335424,0.417740822552569,0.945534807529181,1.29143181414638,1.14224923645206,1.62785491014695,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K01356",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01356","lexA","repressor LexA","[EC:3.4.21.88]"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9130,"Environmental Information Processing",9131,"Membrane transport",3070,"Bacterial secretion system","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",1504,"Antimicrobial resistance genes","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
"g_54476",-17.680603185281,32.0491613133193,0.695842358844391,0.466026676624729,0.909440540760662,1.14171174484073,1.13486632971903,1.58644946743503,"Yellow_vs_Dark","N","Topology=o",0,0,"Cluster 4","K12340",9,9160,"Human Diseases",9171,"Infectious disease: bacterial",5133,"Pertussis","K12340","tolC, bepC, cyaE, raxC, sapF, rsaF, hasF","outer membrane protein","-"
