"id","tSNE1","tSNE2","z1_3","z1_1","z1_2","z10_3","z10_1","z10_2","Cluster","ko_name","ko","ko_des","level3_pathway_id","level3_pathway_name","KEGG_ec","KEGG_En_description","KEGG_Modules","KEGG_Mo_description","level1_pathway_name","level2_pathway_name"
"z2_2_k97_21381_3",-1.80339740909439,-15.008362687664,0.545567729395395,0.363021843125707,0.301626036515877,0.691691900882418,0.987027367622521,0.361483389353351,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z2_2_k97_214474_1",8.21518699803993,-16.2162785263776,0.388275506323675,0.412117155261246,0.249182365762188,0.72225105500134,1.00764174460245,0.328663588095632,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z2_2_k97_231836_12",-19.4208259213677,-18.8416855414356,0.535060834297382,0.350180756227153,0.402406921708137,0.741696723837513,1.08337803326125,0.362967906691906,"Cluster 1","cke:B5M06_05890","K08304","membrane-bound lytic murein transglycosylase A [EC:4.2.2.-]","-","-","-","-","-","-","-","-"
"z2_2_k97_24906_2",-17.3380076871079,-10.5857111665409,0.323746878857068,0.533379089499161,0.496106029475353,0.84231143315263,1.12271764714087,0.163413351050827,"Cluster 1","this:HZT40_01720","K02650","type IV pilus assembly protein PilA","ko02020","Two-component system","-","-","-","-","Environmental Information Processing","Signal transduction"
"z2_2_k97_257929_1",-19.981372994532,-12.1211889555143,0.450972754900174,0.390503781211261,0.490389417651458,0.809304421648479,1.0999996071473,0.339035626664199,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z2_2_k97_270926_2",-7.46613104027007,-13.1736681555994,0.554465336390077,0.352907258000116,0.37862041476915,0.711094069201304,0.967121784885489,0.356387081070279,"Cluster 1","cke:B5M06_01365","K00428","cytochrome c peroxidase [EC:1.11.1.5]","-","-","1.11.1.5","Oxidoreductases; Acting on a peroxide as acceptor; Peroxidases; ferrocytochrome-c:hydrogen-peroxide oxidoreductase","-","-","-","-"
"z2_2_k97_283304_2",-2.21650521274388,9.31863828108191,0.52386949645283,0.305396818350929,0.435986096383184,0.742582047993356,1.02141396737162,0.240174668039809,"Cluster 1","cke:B5M06_01910","K14260","alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]","ko01230;ko01210;ko00290;ko00250;ko01110;ko00220;ko01100","Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Valine, leucine and isoleucine biosynthesis;Alanine, aspartate and glutamate metabolism;Biosynthesis of secondary metabolites;Arginine biosynthesis;Metabolic pathways","2.6.1.66;2.6.1.2","-","-","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Amino acid metabolism;Amino acid metabolism;Global and overview maps;Amino acid metabolism;Global and overview maps"
"z2_3_k97_175758_7",47.7717431067089,-7.10051629401352,0.398506666734007,0.253465207108773,0.157280930922037,0.506484812076024,0.7177605984464,0.157118131551352,"Cluster 1","cke:B5M06_00455","K03723","transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]","ko03420","Nucleotide excision repair","-","-","-","-","Genetic Information Processing","Replication and repair"
"z2_3_k97_94420_1",-43.7424163174809,17.8298243904112,0.764756837471946,0.552064632519351,0.626268940182714,0.966879286335615,1.26597793836366,0.465142803507777,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z3_1_k97_191454_2",-36.777884354722,-11.6092590054241,0.675687759655952,0.262480716858962,0.4212068892777,0.705502576259522,1.13382684753507,0.347313558074507,"Cluster 1","adn:Alide_0512","K03769","peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]","-","-","5.2.1.8","Isomerases; cis-trans-Isomerases; cis-trans Isomerases (only sub-subclass identified to date); peptidylproline cis-trans-isomerase","-","-","-","-"
"z3_1_k97_273146_5",-33.9619087296011,-17.8512966344696,0.601511659597153,0.440653023828439,0.38790225340093,0.79969488408759,1.03912349255078,0.489249941459421,"Cluster 1","rbh:B4966_02410","K03427","type I restriction enzyme M protein [EC:2.1.1.72]","-","-","2.1.1.72","Transferases; Transferring one-carbon groups; Methyltransferases; S-adenosyl-L-methionine:adenine in DNA N6-methyltransferase","-","-","-","-"
"z3_2_k97_136569_42",46.5312427750666,-14.0677042986022,0.341549531896298,0.210684266233744,0.168566278098372,0.442553997914948,0.674065587329698,0.229926855522278,"Cluster 1","dia:Dtpsy_0427","K00370","nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]","ko01100;ko01120;ko02020;ko00910","Metabolic pathways;Microbial metabolism in diverse environments;Two-component system;Nitrogen metabolism","1.7.5.1","Oxidoreductases; Acting on other nitrogenous compounds as donors; With a quinone or similar compound as acceptor; nitrite:quinone oxidoreductase","M00530;M00529;M00804","-","Metabolism;Metabolism;Environmental Information Processing;Metabolism","Global and overview maps;Global and overview maps;Signal transduction;Energy metabolism"
"z3_2_k97_149841_1",-20.3830463437671,-19.3235201623937,0.54678933831388,0.308146831756708,0.358768808530223,0.758237879380121,1.09069477973666,0.362967906691906,"Cluster 1","cke:B5M06_15155","K01491","methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]","ko01240;ko01200;ko00670;ko01100;ko00720;ko01120","Biosynthesis of cofactors;Carbon metabolism;One carbon pool by folate;Metabolic pathways;Carbon fixation pathways in prokaryotes;Microbial metabolism in diverse environments","3.5.4.9;1.5.1.5","-","M00377;M00140","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps;Energy metabolism;Global and overview maps"
"z3_3_k97_177250_2",-13.1854465436093,-24.3742009426511,0.496214998256171,0.312750701989442,0.332992006781582,0.727171304663506,1.05565389859,0.36228590561068,"Cluster 1","cke:B5M06_08455","K08082","two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]","ko02020","Two-component system","2.7.13.3","Transferases; Transferring phosphorus-containing groups; Protein-histidine kinases; ATP:protein-L-histidine N-phosphotransferase","-","-","Environmental Information Processing","Signal transduction"
"z3_3_k97_61909_1",35.9448450244441,-13.770629174154,0.293413500764803,0.314406549368431,0.266111836518556,0.376753798970966,0.669337090412724,0.137767835503369,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z4_2_k97_178838_42",9.20908376847555,2.1251033918937,0.502886349873115,0.317480374579796,0.354109837342783,0.666520279314417,0.982049293162617,0.205208039461015,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z4_2_k97_33235_6",-11.2720855406973,-25.9927062300032,0.501071993572529,0.263937465646655,0.368427791623427,0.772534391587014,0.987434112521871,0.426432318972311,"Cluster 1","sdl:Sdel_1483","K03365","cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]","ko00240;ko00330;ko01100","Pyrimidine metabolism;Arginine and proline metabolism;Metabolic pathways","3.5.4.1;3.5.4.21","-","-","-","Metabolism;Metabolism;Metabolism","Nucleotide metabolism;Amino acid metabolism;Global and overview maps"
"z4_3_k97_154183_9",-44.7226641484251,11.3479233445828,0.696888370185834,0.444424648203131,0.508100569094039,0.794553874927462,1.11229203323592,0.38780344858616,"Cluster 1","melm:C7H73_02625","K08973","protoporphyrinogen IX oxidase [EC:1.3.99.-]","ko01240;ko01110;ko00860;ko01100","Biosynthesis of cofactors;Biosynthesis of secondary metabolites;Porphyrin and chlorophyll metabolism;Metabolic pathways","-","-","M00121","Heme biosynthesis, plants and bacteria, glutamate => heme","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps"
"z4_3_k97_218754_11",-3.98725745022592,-15.8578268224737,0.536088413611554,0.358632292197578,0.337751466914217,0.739910696827797,1.0302175958728,0.349665153752743,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z4_3_k97_223601_3",40.3549529815011,-5.27964781361372,0.329955759559379,0.255011160956472,0.268938769825031,0.458600005750353,0.796756480433094,0.143937213789712,"Cluster 1","ctes:O987_23755","K09989","uncharacterized protein","-","-","-","-","-","-","-","-"
"z4_3_k97_251481_1",-9.25706185370368,-13.6427297023307,0.594085904278561,0.335900162927307,0.454770289053796,0.678179547915907,0.976705380117719,0.362967906691906,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z4_3_k97_34591_1",-28.3131311437948,-19.4893918710075,0.552553194958891,0.344794036572856,0.374988369387892,0.786720414328634,1.08556090644995,0.453035310492121,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z4_3_k97_76435_5",40.6719398408885,-10.9562734275504,0.329291690634704,0.207736188757396,0.260375460650759,0.46711064327202,0.714278752468231,0.125971344638034,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z5_2_k97_12661_6",1.68351750321862,-2.29768337378341,0.574896668739024,0.340331583089087,0.313482879357003,0.671440429008624,0.979626576451165,0.281045519364927,"Cluster 1","cke:B5M06_15760","K00832","aromatic-amino-acid transaminase [EC:2.6.1.57]","ko00960;ko00401;ko01110;ko00350;ko00360;ko00270;ko00400;ko00950;ko01230;ko01100","Tropane, piperidine and pyridine alkaloid biosynthesis;Novobiocin biosynthesis;Biosynthesis of secondary metabolites;Tyrosine metabolism;Phenylalanine metabolism;Cysteine and methionine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Isoquinoline alkaloid biosynthesis;Biosynthesis of amino acids;Metabolic pathways","2.6.1.57","Transferases; Transferring nitrogenous groups; Transaminases; aromatic-amino-acid:2-oxoglutarate aminotransferase","M00040;M00024;M00025;M00044;M00034","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Biosynthesis of other secondary metabolites;Biosynthesis of other secondary metabolites;Global and overview maps;Amino acid metabolism;Amino acid metabolism;Amino acid metabolism;Amino acid metabolism;Biosynthesis of other secondary metabolites;Global and overview maps;Global and overview maps"
"z5_2_k97_226344_4",-34.060488220642,-12.5169612881203,0.602229265758456,0.370246887656661,0.469709997280323,0.799529506474897,1.06656304542327,0.465596431798257,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z5_2_k97_261240_1",39.9124337829247,-14.6670893269083,0.122711056711135,0.105120207100635,0.269050482195841,0.479557976484217,0.775693773151031,0.0548805312748549,"Cluster 1","mela:C6568_01270","K02916","large subunit ribosomal protein L35","ko03010","Ribosome","-","-","-","-","Genetic Information Processing","Translation"
"z5_2_k97_30871_1",-8.01312311030981,-13.5130929109913,0.563951741710675,0.36236438281132,0.40009748332623,0.699518324069551,1.0076279848971,0.340557582948816,"Cluster 1","adn:Alide_3473","K15725","outer membrane protein, heavy metal efflux system","-","-","-","-","-","-","-","-"
"z5_2_k97_37778_2",-31.9876598575194,-13.9579782505194,0.555457055839985,0.407127358712496,0.409645503026925,0.840249511714182,1.1136269470866,0.402804542162224,"Cluster 1","azr:CJ010_04205","K05591","ATP-dependent RNA helicase DbpA [EC:3.6.4.13]","-","-","3.6.4.13","Hydrolases; Acting on acid anhydrides; Acting on acid anhydrides to facilitate cellular and subcellular movement; ATP phosphohydrolase (RNA helix unwinding)","-","-","-","-"
"z5_2_k97_67373_1",-22.0445807936962,14.4933048202983,0.665332225880502,0.373326989610977,0.461938605409772,0.884726474794311,1.10225977296522,0.23981064067072,"Cluster 1","acip:CBP36_02620","K07560","D-aminoacyl-tRNA deacylase [EC:3.1.1.96]","-","-","3.1.1.96","Hydrolases; Acting on ester bonds; Carboxylic-ester hydrolases; D-aminoacyl-tRNA aminoacylhydrolase","-","-","-","-"
"z5_2_k97_74195_6",-42.7920687315999,14.1264926508419,0.753903420237225,0.509278412358348,0.531495313009981,0.778681597733446,1.1551711030167,0.430648615192889,"Cluster 1","afq:AFA_00505","K20938","long-chain alkane monooxygenase [EC:1.14.14.28]","-","-","1.14.14.28","Oxidoreductases; Acting on paired donors, with incorporation or reduction of molecular oxygen; With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen into the other donor; long-chain-alkane,FMNH2:oxygen oxidoreductase","-","-","-","-"
"z5_2_k97_77713_1",22.7523962649626,11.4756555929166,0.404986614022415,0.303835081576683,0.281485052069626,0.654970121736012,0.898664695126226,0.187854950720474,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z5_3_k97_222801_1",-42.9106386262042,14.7666490395358,0.678212567503819,0.514452916031978,0.53944198608594,0.731995049663481,1.21793648404232,0.463005068275439,"Cluster 1","ack:C380_02320","K07673","two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]","ko02020","Two-component system","2.7.13.3","Transferases; Transferring phosphorus-containing groups; Protein-histidine kinases; ATP:protein-L-histidine N-phosphotransferase","-","-","Environmental Information Processing","Signal transduction"
"z5_3_k97_65152_55",13.9737263193157,-6.71222058732795,0.445915188404146,0.347383986471816,0.33105211160481,0.690798468742467,0.980853033829933,0.338699970316578,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z6_2_k97_1155_7",0.766654936465979,9.5433075058486,0.467126133598501,0.343554637940854,0.403926624971464,0.696060408135521,1.05314905825265,0.17620447616009,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z6_2_k97_12777_1",37.4338486202309,-5.54165912265179,0.189538712238156,0.164034695606925,0.144484738401014,0.555860090253949,0.797410484623009,0.157813613669612,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z6_2_k97_158552_7",-48.5468502387449,14.1836298184558,0.701430563939482,0.522467056842273,0.431925840420665,0.712995235860535,1.09259992561409,0.532353251481409,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z6_2_k97_211027_1",-19.9336561072918,-12.4345119342746,0.405902382967649,0.352602104597001,0.529166613915103,0.833284867085696,1.08068653660706,0.401010991653816,"Cluster 1","cke:B5M06_00675","K00053","ketol-acid reductoisomerase [EC:1.1.1.86]","ko01110;ko00770;ko01100;ko00290;ko01210;ko01230","Biosynthesis of secondary metabolites;Pantothenate and CoA biosynthesis;Metabolic pathways;Valine, leucine and isoleucine biosynthesis;2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids","1.1.1.86","Oxidoreductases; Acting on the CH-OH group of donors; With NAD+ or NADP+ as acceptor; (2R)-2,3-dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)","M00570;M00019","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps;Amino acid metabolism;Global and overview maps;Global and overview maps"
"z6_2_k97_23400_5",-8.66663416579684,-14.0554402296256,0.542996711773295,0.352907258000116,0.42553650820037,0.705321001416691,0.990383126943919,0.356387081070279,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z6_2_k97_248769_1",9.57868188136057,-10.6457088147925,0.53164906851338,0.41745303856755,0.341205739329344,0.596351379384252,0.910499466433572,0.327259344046498,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z6_2_k97_252964_1",-8.15935049265646,-16.2915816730579,0.49495741088639,0.376994506501485,0.406239122295982,0.688368187727098,0.999925821509746,0.344781773526044,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z6_2_k97_253159_13",31.3228341735601,13.7605649850184,0.402754034212537,0.226366000296491,0.19965435521896,0.584623238408777,0.841399526203437,0.247417954786354,"Cluster 1","adk:Alide2_0193","K00548","5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]","ko00670;ko00450;ko01110;ko01100;ko01230;ko00270","One carbon pool by folate;Selenocompound metabolism;Biosynthesis of secondary metabolites;Metabolic pathways;Biosynthesis of amino acids;Cysteine and methionine metabolism","2.1.1.13","Transferases; Transferring one-carbon groups; Methyltransferases; 5-methyltetrahydrofolate:L-homocysteine S-methyltransferase","M00017","Methionine biosynthesis, aspartate => homoserine => methionine","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Metabolism of cofactors and vitamins;Metabolism of other amino acids;Global and overview maps;Global and overview maps;Global and overview maps;Amino acid metabolism"
"z6_2_k97_311586_4",47.9685947820537,-2.18786395511931,0.356897497121542,0.185968906168808,0.215501088941179,0.555724950156542,0.744920723206784,0.198758797530913,"Cluster 1","pset:THL1_3678","K20455","2-methylcitrate dehydratase (2-methyl-trans-aconitate forming) [EC:4.2.1.117]","ko01100;ko00640","Metabolic pathways;Propanoate metabolism","4.2.1.117","Lyases; Carbon-oxygen lyases; Hydro-lyases; (2S,3S)-2-hydroxybutane-1,2,3-tricarboxylate hydro-lyase (2-methyl-trans-aconitate-forming)","-","-","Metabolism;Metabolism","Global and overview maps;Carbohydrate metabolism"
"z6_2_k97_317164_3",-5.93199589270089,-12.7574358750808,0.57473546911549,0.349115810012649,0.38232040860483,0.661804092003933,0.987542687929987,0.321898514964756,"Cluster 1","aant:HUK68_02190","K01738","cysteine synthase [EC:2.5.1.47]","ko00270;ko01230;ko01120;ko00920;ko01110;ko01100;ko01200","Cysteine and methionine metabolism;Biosynthesis of amino acids;Microbial metabolism in diverse environments;Sulfur metabolism;Biosynthesis of secondary metabolites;Metabolic pathways;Carbon metabolism","2.5.1.47","Transferases; Transferring alkyl or aryl groups, other than methyl groups; Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date); O-acetyl-L-serine:hydrogen-sulfide 2-amino-2-carboxyethyltransferase","M00021","Cysteine biosynthesis, serine => cysteine","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Global and overview maps;Global and overview maps;Energy metabolism;Global and overview maps;Global and overview maps;Global and overview maps"
"z6_2_k97_330195_2",4.42540954680316,-15.17396751952,0.494518221837384,0.389582889066321,0.268637623374585,0.705828067982424,0.962327138856469,0.293988596157105,"Cluster 1","cke:B5M06_01150","K06941","23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]","-","-","2.1.1.192","Transferases; Transferring one-carbon groups; Methyltransferases; S-adenosyl-L-methionine:23S rRNA (adenine2503-C2)-methyltransferase","-","-","-","-"
"z7_2_k97_14758_1",42.3937713893947,-17.3082415588831,0.29879596620405,0.0330453962284749,0.198099316636969,0.485013185602903,0.623063765775012,0.148696791811963,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z7_2_k97_217298_1",0.921869777651449,9.52749680341195,0.504479456682596,0.364560236441908,0.391809691889224,0.735895232581997,1.01772753725908,0.142418282228732,"Cluster 1","dac:Daci_2158","K03746","DNA-binding protein H-NS","-","-","-","-","-","-","-","-"
"z7_2_k97_222287_1",-26.1613574210614,-18.9452216989156,0.534514599314717,0.448253938072219,0.319141901601944,0.742020146647887,1.04218142820696,0.425950049879008,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z7_2_k97_253902_1",30.6143691942503,17.6370846565407,0.426522149007026,0.349079951217103,0.18748574998043,0.621783869252937,0.932468050673742,0.20154545725878,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z7_2_k97_297492_3",37.4231410472968,9.71911782625701,0.415955294332634,0.292321356198862,0.241150159500405,0.535456666430125,0.849509454778121,0.230268674505783,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z7_2_k97_312074_1",-32.0822436589555,-18.1127191266581,0.530404717508336,0.40118701429282,0.441807280498194,0.816188418269716,1.03795740008742,0.493346755850392,"Cluster 1","cof:FOZ74_03250","K13292","phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]","-","-","2.5.1.145","Transferases; Transferring alkyl or aryl groups, other than methyl groups; Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date); L-1-phosphatidyl-sn-glycerol:[prolipoprotein]-L-cysteine diacyl-sn-glyceryltransferase","-","-","-","-"
"z7_2_k97_52980_1",-36.5174466009908,-11.6138786186043,0.667365303793039,0.316957124543274,0.424749636602411,0.707500626357762,1.1339351700599,0.412598076038709,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z7_2_k97_73698_1",-25.5365465413747,10.1315634317361,0.674500490987675,0.434384727159933,0.401939014959478,0.797971870337857,1.06202766977901,0.300844710656772,"Cluster 1","cke:B5M06_10940","K01682","aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]","ko01100;ko01230;ko01210;ko01200;ko01120;ko00720;ko01110;ko00020;ko00640;ko00630","Metabolic pathways;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Carbon metabolism;Microbial metabolism in diverse environments;Carbon fixation pathways in prokaryotes;Biosynthesis of secondary metabolites;Citrate cycle (TCA cycle);Propanoate metabolism;Glyoxylate and dicarboxylate metabolism","4.2.1.99;4.2.1.3","-","M00012;M00010;M00173;M00009","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Global and overview maps;Global and overview maps;Energy metabolism;Global and overview maps;Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism"
"z7_3_k97_126771_1",42.2232774806771,-15.3125550970476,0.290985763698431,0.187745690551646,0.179574626641868,0.427726296125839,0.652271343942036,0.12725904954566,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z7_3_k97_30237_7",-17.8369166295757,-17.9827478063528,0.500148957729017,0.358359964023768,0.434269373081809,0.737580835330792,1.04097189776615,0.358916127310152,"Cluster 1","nhl:Nhal_0614","K01854","UDP-galactopyranose mutase [EC:5.4.99.9]","ko00541;ko00520;ko01100;ko00052","O-Antigen nucleotide sugar biosynthesis;Amino sugar and nucleotide sugar metabolism;Metabolic pathways;Galactose metabolism","5.4.99.9","Isomerases; Intramolecular transferases; Transferring other groups; UDP-alpha-D-galactopyranose furanomutase","-","-","Metabolism;Metabolism;Metabolism;Metabolism","Glycan biosynthesis and metabolism;Carbohydrate metabolism;Global and overview maps;Carbohydrate metabolism"
"z7_3_k97_44832_3",-30.4848032797663,-6.43627982595651,0.573057443722192,0.465671709182457,0.445940536195868,0.793705151132454,1.01833974347426,0.40127562351659,"Cluster 1","aaa:Acav_3720","K02483","two-component system, OmpR family, response regulator","-","-","-","-","-","-","-","-"
"z7_3_k97_77051_26",42.3844409941093,-15.4923737927915,0.295007793071342,0.151005614725508,0.201438341827352,0.433180069655787,0.671025063554874,0.139116155581785,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z7_3_k97_82495_12",-22.0002572465722,-19.0952822290521,0.523368184401709,0.365124827117966,0.335411394788848,0.772283819772724,1.08202409700312,0.370415414168962,"Cluster 1","marm:YQ22_14885","K00059","3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]","ko00333;ko01212;ko01110;ko00780;ko01100;ko01240;ko00061","Prodigiosin biosynthesis;Fatty acid metabolism;Biosynthesis of secondary metabolites;Biotin metabolism;Metabolic pathways;Biosynthesis of cofactors;Fatty acid biosynthesis","1.1.1.100","Oxidoreductases; Acting on the CH-OH group of donors; With NAD+ or NADP+ as acceptor; (3R)-3-hydroxyacyl-[acyl-carrier protein]:NADP+ oxidoreductase","M00572;M00083;M00874","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Biosynthesis of other secondary metabolites;Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps;Global and overview maps;Lipid metabolism"
"z8_1_k97_25394_7",-28.1894445503889,-19.3306994622732,0.516940298528897,0.394694821864617,0.374988369387892,0.783603906286757,1.06145523300311,0.429608665426462,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z8_1_k97_49993_56",-45.3252714305918,-2.05441988904253,0.72811716889971,0.383911276145017,0.444088169928889,0.790243201064425,1.10123560897253,0.325910908170716,"Cluster 1","cke:B5M06_16090","K01996","branched-chain amino acid transport system ATP-binding protein","ko02024;ko02010","Quorum sensing;ABC transporters","-","-","-","-","Cellular Processes;Environmental Information Processing","Cellular community - prokaryotes;Membrane transport"
"z8_1_k97_55090_4",-42.4731667102747,9.98766564761773,0.656333032292036,0.54300292367157,0.502431435593691,0.881230505266787,1.17048455340281,0.299636820951724,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z8_1_k97_63968_23",-20.6376259385428,-10.4851937740092,0.483998813964834,0.438896852889408,0.469598355772345,0.769971220647434,1.04452574280224,0.311490501948597,"Cluster 1","dla:I6G47_31455","K00796","dihydropteroate synthase [EC:2.5.1.15]","ko01100;ko01240;ko00790","Metabolic pathways;Biosynthesis of cofactors;Folate biosynthesis","2.5.1.15","Transferases; Transferring alkyl or aryl groups, other than methyl groups; Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date); (7,8-dihydropterin-6-yl)methyl-diphosphate:4-aminobenzoate 2-amino-4-hydroxy-7,8-dihydropteridine-6-methenyltransferase","M00126","Tetrahydrofolate biosynthesis, GTP => THF","Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins"
"z8_1_k97_78661_1",-7.48844711135892,-13.5986130024501,0.552935925279318,0.371199352831871,0.385648452267564,0.688122633459666,0.994371582241812,0.345960613502799,"Cluster 1","cke:B5M06_04225","K02412","flagellum-specific ATP synthase [EC:7.4.2.8]","ko02040","Flagellar assembly","7.4.2.8","Translocases; Catalysing the translocation of amino acids and peptides; Linked to the hydrolysis of a nucleoside triphosphate; ATP phosphohydrolase (protein-secreting)","-","-","Cellular Processes","Cell motility"
"z8_1_k97_82470_8",-42.1821935045197,-11.7389938304158,0.639995224260623,0.262480716858962,0.315812620087078,0.829563552681716,1.07780842563668,0.420487295923693,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z9_1_k97_161805_42",27.9242421956656,9.75818347426313,0.412914804749729,0.219370251716186,0.295639197196821,0.588497975498667,0.886861874892691,0.214307778018258,"Cluster 1","-","-","-","-","-","-","-","-","-","-","-"
"z9_2_k97_133814_2",40.5739399706674,14.6567208097671,0.449248195898682,0.258839892008639,0.362646340613755,0.59047064710574,0.829887043361037,0.0334873194834765,"Cluster 1","achr:C2U31_05525","K00253","isovaleryl-CoA dehydrogenase [EC:1.3.8.4]","ko01100;ko00280","Metabolic pathways;Valine, leucine and isoleucine degradation","1.3.8.4","Oxidoreductases; Acting on the CH-CH group of donors; With a flavin as acceptor; 3-methylbutanoyl-CoA:electron-transfer flavoprotein oxidoreductase","M00036","Leucine degradation, leucine => acetoacetate + acetyl-CoA","Metabolism;Metabolism","Global and overview maps;Amino acid metabolism"
