"id","tSNE1","tSNE2","z1_3","z1_1","z1_2","z10_3","z10_1","z10_2","Cluster","ko_name","ko","ko_des","level3_pathway_id","level3_pathway_name","KEGG_ec","KEGG_En_description","KEGG_Modules","KEGG_Mo_description","level1_pathway_name","level2_pathway_name"
"z1_1_k97_247303_18",-37.7585318272037,-3.6431677446304,0.675233850396407,0.480220156668309,0.395631239249728,0.711333724189513,1.08776876454064,0.42135256049479,"Cluster 4","cke:B5M06_07505","K06217","phosphate starvation-inducible protein PhoH and related proteins","-","-","-","-","-","-","-","-"
"z1_1_k97_248397_13",-31.8256360755588,-8.7653196248915,0.570920753890465,0.364385856455211,0.476148634464498,0.809496042598959,1.00713161477656,0.377499977882509,"Cluster 4","cke:B5M06_10145","K01719","uroporphyrinogen-III synthase [EC:4.2.1.75]","ko01120;ko00860;ko01110;ko01100;ko01240","Microbial metabolism in diverse environments;Porphyrin and chlorophyll metabolism;Biosynthesis of secondary metabolites;Metabolic pathways;Biosynthesis of cofactors","4.2.1.75","Lyases; Carbon-oxygen lyases; Hydro-lyases; hydroxymethylbilane hydro-lyase (cyclizing; uroporphyrinogen-III-forming)","M00121;M00868;M00926;M00846","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps;Global and overview maps;Global and overview maps"
"z1_1_k97_248397_15",43.7612003109653,5.29005201893041,0.393789206300969,0.272383459021082,0.178804094757739,0.530121416037489,0.799284727719864,0.228411334253642,"Cluster 4","cke:B5M06_10155","K01595","phosphoenolpyruvate carboxylase [EC:4.1.1.31]","ko01200;ko01100;ko00710;ko01120;ko00720;ko00680;ko00620","Carbon metabolism;Metabolic pathways;Carbon fixation in photosynthetic organisms;Microbial metabolism in diverse environments;Carbon fixation pathways in prokaryotes;Methane metabolism;Pyruvate metabolism","4.1.1.31","Lyases; Carbon-carbon lyases; Carboxy-lyases; phosphate:oxaloacetate carboxy-lyase (adding phosphate, phosphoenolpyruvate-forming)","M00346;M00172;M00374;M00173;M00168;M00171;M00170","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Energy metabolism;Global and overview maps;Energy metabolism;Energy metabolism;Carbohydrate metabolism"
"z1_1_k97_248397_9",-19.5174187495286,12.7070850822711,0.614209594057448,0.336583146206045,0.409490480522515,0.797018696668617,1.04495915606207,0.232653565123922,"Cluster 4","adk:Alide2_1638","K00963","UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]","ko01110;ko01240;ko00040;ko00520;ko00500;ko00541;ko01100;ko00052","Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Pentose and glucuronate interconversions;Amino sugar and nucleotide sugar metabolism;Starch and sucrose metabolism;O-Antigen nucleotide sugar biosynthesis;Metabolic pathways;Galactose metabolism","2.7.7.9","Transferases; Transferring phosphorus-containing groups; Nucleotidyltransferases; UTP:alpha-D-glucose-1-phosphate uridylyltransferase","M00854;M00549;M00129","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Glycan biosynthesis and metabolism;Global and overview maps;Carbohydrate metabolism"
"z1_1_k97_253328_11",-20.5050606923008,-1.2039077100757,0.596835378094139,0.451808461215572,0.338563805269697,0.741331723868976,1.07509091245325,0.30804188765506,"Cluster 4","melm:C7H73_12620","K01998","branched-chain amino acid transport system permease protein","ko02024;ko02010","Quorum sensing;ABC transporters","-","-","-","-","Cellular Processes;Environmental Information Processing","Cellular community - prokaryotes;Membrane transport"
"z1_1_k97_253328_13",3.97772354926896,3.56695501829581,0.447537917953589,0.335703397838327,0.289435171696192,0.781922368036755,0.980267360523591,0.27698914134219,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_253328_17",-45.985103473397,4.86789950054488,0.67050071962208,0.473757746125138,0.40627229073238,0.939905240019777,1.01794092000603,0.40127562351659,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_253328_21",-41.2785730624002,1.70586083712184,0.627008910602929,0.448661892552867,0.395327891688569,0.855763894134303,1.11213494416135,0.350212601920044,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_260399_15",7.96000774470779,-0.143197543981725,0.4993389232803,0.334072234263321,0.386725151949018,0.708232857854207,0.975322214142063,0.259793435061931,"Cluster 4","drg:H9K76_12990","K14170","chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]","ko01100;ko01110;ko01230;ko00400","Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Phenylalanine, tyrosine and tryptophan biosynthesis","4.2.1.51;5.4.99.5","-","M00025;M00024;M00040","-","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Amino acid metabolism"
"z1_1_k97_260399_16",-2.72935727654338,0.500721934404928,0.542713170474604,0.286873700365312,0.2905515754545,0.716860421886831,1.05087708431334,0.314342892980701,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_260399_17",40.3080096382188,3.33684578970306,0.35940808051341,0.235540991524478,0.230752339943733,0.550783444042993,0.807246909906639,0.231352671233809,"Cluster 4","cke:B5M06_12925","K02469","DNA gyrase subunit A [EC:5.6.2.2]","-","-","5.6.2.2","Isomerases; Isomerases altering macromolecular conformation; Enzymes altering nucleic acid conformation; DNA topoisomerase (ATP-hydrolysing)","-","-","-","-"
"z1_1_k97_260399_6",45.3767512950494,0.373904821227779,0.393573373964735,0.205190432998163,0.184411165396276,0.525665102246858,0.787909949105592,0.197267117399585,"Cluster 4","dpy:BA022_02445","K01256","aminopeptidase N [EC:3.4.11.2]","ko01100;ko00480","Metabolic pathways;Glutathione metabolism","3.4.11.2","Hydrolases; Acting on peptide bonds (peptidases); Aminopeptidases; membrane alanyl aminopeptidase","-","-","Metabolism;Metabolism","Global and overview maps;Metabolism of other amino acids"
"z1_1_k97_260399_9",-7.58445791289232,-8.6870289760112,0.55782499806638,0.297509197181554,0.363185903664842,0.749787897726039,0.960988412047197,0.359224407093346,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_264341_1",-41.2878945909871,12.2480915527551,0.658832412659486,0.516969348093826,0.584339432794959,0.828175595479734,1.08121708240268,0.392356372261508,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_270926_12",19.0631480951014,1.25665607794727,0.468073741100538,0.335778204611492,0.349924752713131,0.583598000506747,0.949221460755379,0.298349306968791,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_270926_21",17.7259466461529,5.9104876989037,0.50146186983855,0.349847225876293,0.282344985150677,0.611055733093914,0.900657775091465,0.233090531493956,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_270926_24",-29.1749315259968,-3.78956135180051,0.597553492114911,0.473336569962207,0.387939384827768,0.740989298770311,1.02522927518658,0.367643460543826,"Cluster 4","cke:B5M06_14010","K13634","LysR family transcriptional regulator, cys regulon transcriptional activator","-","-","-","-","-","-","-","-"
"z1_1_k97_27719_3",33.0230961446309,16.0021359594793,0.440835876504919,0.238228012573676,0.182907662545394,0.531756208298135,0.888486710883979,0.266156578657361,"Cluster 4","cke:B5M06_15130","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]","ko00310;ko01100;ko00380;ko00260;ko00010;ko00280;ko00630;ko00640;ko00620;ko01110;ko01120;ko00020;ko01240;ko01200","Lysine degradation;Metabolic pathways;Tryptophan metabolism;Glycine, serine and threonine metabolism;Glycolysis / Gluconeogenesis;Valine, leucine and isoleucine degradation;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Pyruvate metabolism;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Citrate cycle (TCA cycle);Biosynthesis of cofactors;Carbon metabolism","1.8.1.4","Oxidoreductases; Acting on a sulfur group of donors; With NAD+ or NADP+ as acceptor; protein-N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase","M00036;M00307;M00009;M00011;M00532;M00032","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Global and overview maps;Amino acid metabolism;Amino acid metabolism;Carbohydrate metabolism;Amino acid metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Global and overview maps"
"z1_1_k97_288304_5",-41.5621135434192,-4.65996004502606,0.579038743441743,0.417090428420322,0.311476591420784,0.728364533233639,1.11292932083794,0.473571622085353,"Cluster 4","aant:HUK68_08135","K00941","hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]","ko00730;ko01240;ko01100","Thiamine metabolism;Biosynthesis of cofactors;Metabolic pathways","2.7.4.7;2.7.1.49","-","M00127;M00896;M00899;M00895","-","Metabolism;Metabolism;Metabolism","Metabolism of cofactors and vitamins;Global and overview maps;Global and overview maps"
"z1_1_k97_294736_14",-40.7538076245974,-8.11680735302079,0.664034411222967,0.390222776196648,0.325752470306857,0.863006648015846,1.05704224647018,0.380760171675442,"Cluster 4","cke:B5M06_10465","K15268","O-acetylserine/cysteine efflux transporter","-","-","-","-","-","-","-","-"
"z1_1_k97_294736_6",-0.291232188359626,-0.817244912014061,0.558544038578568,0.347392311124224,0.298841502853149,0.706412151296358,1.01774084968478,0.283546677085145,"Cluster 4","cke:B5M06_00745","K03639","GTP 3',8-cyclase [EC:4.1.99.22]","ko01240;ko04122;ko01100;ko00790","Biosynthesis of cofactors;Sulfur relay system;Metabolic pathways;Folate biosynthesis","4.1.99.22","Lyases; Carbon-carbon lyases; Other carbon-carbon lyases; GTP 3',8-cyclase [(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate-forming]","M00880","Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor","Metabolism;Genetic Information Processing;Metabolism;Metabolism","Global and overview maps;Folding, sorting and degradation;Global and overview maps;Metabolism of cofactors and vitamins"
"z1_1_k97_294736_8",44.4419178870504,-0.00092604196128951,0.406419869308662,0.214597408176611,0.196181641192962,0.466686698874628,0.798604909066307,0.20050976244899,"Cluster 4","cbx:Cenrod_1024","K11527","two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]","-","-","2.7.13.3","Transferases; Transferring phosphorus-containing groups; Protein-histidine kinases; ATP:protein-L-histidine N-phosphotransferase","-","-","-","-"
"z1_1_k97_310428_10",9.95370048073532,-8.12567788572518,0.483349153450114,0.372315945989847,0.264579778568976,0.653547002750532,0.911000281343191,0.265514196353568,"Cluster 4","adk:Alide2_2601","K09014","Fe-S cluster assembly protein SufB","-","-","-","-","-","-","-","-"
"z1_1_k97_310428_16",25.7670240716111,4.41566310722053,0.434980926637782,0.298204535784804,0.317152938910917,0.599296080117469,0.846719854745234,0.280495991824142,"Cluster 4","cke:B5M06_10390","K02316","DNA primase [EC:2.7.7.101]","ko03030","DNA replication","2.7.7.101","Transferases; Transferring phosphorus-containing groups; Nucleotidyltransferases; nucleotide 5'-triphosphate:single-stranded DNA nucleotidyltransferase (DNA-RNA hybrid synthesizing)","-","-","Genetic Information Processing","Replication and repair"
"z1_1_k97_310428_4",9.23107131920885,4.92280894114164,0.536088413611554,0.353926791703324,0.335262815528874,0.69165621574956,0.974788149360745,0.172398970681733,"Cluster 4","mela:C6568_01530","K01740","O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]","ko01100;ko00270","Metabolic pathways;Cysteine and methionine metabolism","2.5.1.49","Transferases; Transferring alkyl or aryl groups, other than methyl groups; Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date); O-acetyl-L-homoserine:methanethiol 3-amino-3-carboxypropyltransferase","-","-","Metabolism;Metabolism","Global and overview maps;Amino acid metabolism"
"z1_1_k97_312239_32",-50.5852419945173,0.140361974855326,0.576679641757742,0.414505767762036,0.440257871297573,0.920123922088058,1.13309860219254,0.299362747849932,"Cluster 4","acid:CBP33_01240","K02067","phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein","ko02010","ABC transporters","-","-","-","-","Environmental Information Processing","Membrane transport"
"z1_1_k97_312239_9",14.3623766910681,5.77299837111146,0.463285525724327,0.318948704974943,0.349078297616716,0.651931755330323,0.913487644976566,0.21915606520991,"Cluster 4","dla:I6G47_24895","K01995","branched-chain amino acid transport system ATP-binding protein","ko02010;ko02024","ABC transporters;Quorum sensing","-","-","-","-","Environmental Information Processing;Cellular Processes","Membrane transport;Cellular community - prokaryotes"
"z1_1_k97_322185_23",42.0839637098941,5.738754861746,0.3840658848581,0.268558546832144,0.185281492023862,0.588126957532953,0.809144858984156,0.170594050608993,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_322185_3",21.678004065909,4.87809073100519,0.434743096386328,0.385365259977619,0.275518677322615,0.586870002594456,0.910685587443253,0.263506439440221,"Cluster 4","adn:Alide_3091","K00681","gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]","ko00480;ko00430;ko01100;ko00460","Glutathione metabolism;Taurine and hypotaurine metabolism;Metabolic pathways;Cyanoamino acid metabolism","3.4.19.13;2.3.2.2","-","-","-","Metabolism;Metabolism;Metabolism;Metabolism","Metabolism of other amino acids;Metabolism of other amino acids;Global and overview maps;Metabolism of other amino acids"
"z1_1_k97_329360_2",30.990410194128,13.2110908113778,0.397470099281456,0.244432118205044,0.213131455478225,0.580681005899194,0.854072425003102,0.19894553557184,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_329360_24",17.1440692133305,2.75780636984038,0.525358622035433,0.263431324445334,0.31992449368533,0.59774028868447,0.922299151824384,0.273183088502449,"Cluster 4","boj:CBF45_10220","K03929","para-nitrobenzyl esterase [EC:3.1.1.-]","-","-","-","-","-","-","-","-"
"z1_1_k97_329360_26",29.6758946674671,15.8530298163676,0.392491020198536,0.251103531370776,0.243168583696138,0.613014443150219,0.890229797539695,0.289320162824276,"Cluster 4","cke:B5M06_09250","K01874","methionyl-tRNA synthetase [EC:6.1.1.10]","ko01100;ko00450;ko00970","Metabolic pathways;Selenocompound metabolism;Aminoacyl-tRNA biosynthesis","6.1.1.10","Ligases; Forming carbon-oxygen bonds; Ligases forming aminoacyl-tRNA and related compounds; L-methionine:tRNAMet ligase (AMP-forming)","-","-","Metabolism;Metabolism;Genetic Information Processing","Global and overview maps;Metabolism of other amino acids;Translation"
"z1_1_k97_329360_8",-20.00000259111,4.95560284970229,0.537167455883429,0.396428120429337,0.336081714766619,0.815043058733927,1.12694376161146,0.261311972704838,"Cluster 4","cke:B5M06_09200","K05896","segregation and condensation protein A","-","-","-","-","-","-","-","-"
"z1_1_k97_335843_29",-43.3304614572995,8.97126480979967,0.6460865804806,0.456066489728552,0.585468133545882,0.85887880542076,1.18341416323879,0.278664494927907,"Cluster 4","aav:Aave_0056","K03497","ParB family transcriptional regulator, chromosome partitioning protein","-","-","-","-","-","-","-","-"
"z1_1_k97_345545_3",-15.7624837340998,-2.63332718360677,0.616048565180493,0.419575082772509,0.347123240170059,0.676822293864858,0.984900445674914,0.231603800583349,"Cluster 4","cof:FOZ74_04980","K10206","LL-diaminopimelate aminotransferase [EC:2.6.1.83]","ko01100;ko01110;ko01230;ko00300","Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Lysine biosynthesis","2.6.1.83","Transferases; Transferring nitrogenous groups; Transaminases; LL-2,6-diaminoheptanedioate:2-oxoglutarate aminotransferase","M00527","Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Amino acid metabolism"
"z1_1_k97_345545_4",-38.601422145264,-3.73588100282516,0.647112017706476,0.446298984910799,0.348092679012218,0.761860360722129,1.09656059201016,0.408694910816209,"Cluster 4","pmk:MDS_1466","K01916","NAD+ synthase [EC:6.3.1.5]","ko01240;ko00760;ko01100","Biosynthesis of cofactors;Nicotinate and nicotinamide metabolism;Metabolic pathways","6.3.1.5","Ligases; Forming carbon-nitrogen bonds; Acid-D-ammonia (or amine) ligases (amide synthases); deamido-NAD+:ammonia ligase (AMP-forming)","M00115;M00912","-","Metabolism;Metabolism;Metabolism","Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps"
"z1_1_k97_345554_8",7.43892145869831,-1.73705713548999,0.500961910432787,0.290069825204034,0.42272515878107,0.72928702962551,0.926592248621571,0.263696305196922,"Cluster 4","kgy:EHF36_09585","K17218","sulfide:quinone oxidoreductase [EC:1.8.5.4]","ko00920","Sulfur metabolism","1.8.5.4","Oxidoreductases; Acting on a sulfur group of donors; With a quinone or similar compound as acceptor; sulfide:quinone oxidoreductase (polysulfide-producing)","-","-","Metabolism","Energy metabolism"
"z1_1_k97_350099_17",-1.90344821156699,-4.54624097042171,0.49296167766363,0.34006603360357,0.345843932533102,0.743898598604141,1.00295750656749,0.313549298081225,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_350099_2",43.2043514880869,-3.74887546061494,0.329610900728764,0.205840734836297,0.21571898588515,0.520368794276513,0.768900551834778,0.218348609675588,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_350099_22",17.2930183990508,-4.63473881516398,0.466146372197265,0.30254761484408,0.254748172850868,0.637449600749783,0.928583908470017,0.322554919939209,"Cluster 4","dla:I6G47_11855","K01919","glutamate--cysteine ligase [EC:6.3.2.2]","ko01240;ko01100;ko00480;ko00270","Biosynthesis of cofactors;Metabolic pathways;Glutathione metabolism;Cysteine and methionine metabolism","6.3.2.2","Ligases; Forming carbon-nitrogen bonds; Acid-D-amino-acid ligases (peptide synthases); L-glutamate:L-cysteine gamma-ligase (ADP-forming)","M00118","Glutathione biosynthesis, glutamate => glutathione","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Metabolism of other amino acids;Amino acid metabolism"
"z1_1_k97_350099_4",38.3355173947522,1.4271494116751,0.333288802868837,0.252214020104315,0.276394311864501,0.548158281504456,0.849285121590782,0.201516074671623,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_350099_9",37.0683895293928,8.08483328040077,0.377695437850217,0.312695292645056,0.202208384825871,0.566808149691504,0.841367425793318,0.273626298789215,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_354867_4",37.0408185380446,12.3616791227299,0.442653874489367,0.268202833595607,0.272312354594612,0.52954554391449,0.822668084478601,0.234599519104984,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_359088_21",-26.3472801245868,-8.92282311836384,0.582415388801964,0.42366225920195,0.451618105047447,0.736856355566032,1.05259172721155,0.328020957939278,"Cluster 4","mela:C6568_03090","K01207","beta-N-acetylhexosaminidase [EC:3.2.1.52]","ko01501;ko01100;ko00531;ko00520","beta-Lactam resistance;Metabolic pathways;Glycosaminoglycan degradation;Amino sugar and nucleotide sugar metabolism","3.2.1.52","Hydrolases; Glycosylases; Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds; beta-N-acetyl-D-hexosaminide N-acetylhexosaminohydrolase","-","-","Human Diseases;Metabolism;Metabolism;Metabolism","Drug resistance: antimicrobial;Global and overview maps;Glycan biosynthesis and metabolism;Carbohydrate metabolism"
"z1_1_k97_378718_24",-38.591204610407,-8.49690544999205,0.610204581674871,0.395745245527718,0.35915317371658,0.824680653762114,1.10391689907977,0.355806558692378,"Cluster 4","cke:B5M06_07870","K00817","histidinol-phosphate aminotransferase [EC:2.6.1.9]","ko00340;ko00400;ko01230;ko01100;ko00960;ko01110;ko00401;ko00360;ko00350","Histidine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of amino acids;Metabolic pathways;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of secondary metabolites;Novobiocin biosynthesis;Phenylalanine metabolism;Tyrosine metabolism","2.6.1.9","Transferases; Transferring nitrogenous groups; Transaminases; L-histidinol-phosphate:2-oxoglutarate aminotransferase","M00026","Histidine biosynthesis, PRPP => histidine","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Amino acid metabolism;Global and overview maps;Global and overview maps;Biosynthesis of other secondary metabolites;Global and overview maps;Biosynthesis of other secondary metabolites;Amino acid metabolism;Amino acid metabolism"
"z1_1_k97_378718_40",-27.5057472576962,8.82643810310691,0.772226296564516,0.493185407094983,0.311935663368508,0.837892113013756,1.07729853800962,0.241141168233099,"Cluster 4","cke:B5M06_04055","K06938","uncharacterized protein","-","-","-","-","-","-","-","-"
"z1_1_k97_378718_45",-23.1967151195423,4.60682693104622,0.64516303039548,0.476561864532847,0.27461779306602,0.812107902810781,1.14595014107862,0.253582469264489,"Cluster 4","cke:B5M06_07915","K07001","NTE family protein","-","-","-","-","-","-","-","-"
"z1_1_k97_389154_8",7.36867645849793,-1.75871001690495,0.519072376872723,0.331186238713699,0.384015637946618,0.749232430633868,0.912749975147082,0.258826790562717,"Cluster 4","amon:H9L24_14080","K03320","ammonium transporter, Amt family","-","-","-","-","-","-","-","-"
"z1_1_k97_389154_9",42.6643868640368,3.71055923364689,0.393542530637025,0.256244344177122,0.23312870158897,0.539710722159557,0.783606415132121,0.214536144439424,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_403165_4",-1.4455264625888,5.65267846885859,0.45227041361322,0.361105833456745,0.406149596592208,0.715094790884979,1.03832996226042,0.266551883515403,"Cluster 4","jaj:EKL02_10190","K00382","dihydrolipoamide dehydrogenase [EC:1.8.1.4]","ko00310;ko01100;ko00380;ko00260;ko00010;ko00280;ko00630;ko00640;ko00620;ko01110;ko01120;ko00020;ko01240;ko01200","Lysine degradation;Metabolic pathways;Tryptophan metabolism;Glycine, serine and threonine metabolism;Glycolysis / Gluconeogenesis;Valine, leucine and isoleucine degradation;Glyoxylate and dicarboxylate metabolism;Propanoate metabolism;Pyruvate metabolism;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Citrate cycle (TCA cycle);Biosynthesis of cofactors;Carbon metabolism","1.8.1.4","Oxidoreductases; Acting on a sulfur group of donors; With NAD+ or NADP+ as acceptor; protein-N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase","M00036;M00307;M00009;M00011;M00532;M00032","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Amino acid metabolism;Global and overview maps;Amino acid metabolism;Amino acid metabolism;Carbohydrate metabolism;Amino acid metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Global and overview maps"
"z1_1_k97_40606_18",-48.9174769475193,12.4258937888949,0.65307833552747,0.513902720442518,0.398879789196106,0.744269907465676,1.25400811606432,0.484445284417882,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_40606_31",-34.4705630180387,-4.5228745249458,0.604664428568735,0.393049017366063,0.40030757589677,0.742928741920551,1.0902306280094,0.368593923720026,"Cluster 4","cke:B5M06_07415","K06442","23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]","-","-","2.1.1.227;2.1.1.226","-","-","-","-","-"
"z1_1_k97_40606_32",48.8301560671551,-0.677966730727777,0.33408661939132,0.143731352717337,0.250513744414433,0.556038827635979,0.785859996938075,0.190695288292147,"Cluster 4","adk:Alide2_0657","K01251","adenosylhomocysteinase [EC:3.3.1.1]","ko01100;ko00270","Metabolic pathways;Cysteine and methionine metabolism","3.3.1.1","Hydrolases; Acting on ether bonds; Thioether and trialkylsulfonium hydrolases; S-adenosyl-L-homocysteine hydrolase","M00035","Methionine degradation","Metabolism;Metabolism","Global and overview maps;Amino acid metabolism"
"z1_1_k97_40606_38",-38.3189826341302,0.312484103700192,0.6240961389978,0.477478447316356,0.36306165380084,0.853719645200592,1.11110239116457,0.425220516777584,"Cluster 4","acio:EAG14_19230","K00074","3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]","ko01100;ko01120;ko00360;ko01200;ko00650;ko00362","Metabolic pathways;Microbial metabolism in diverse environments;Phenylalanine metabolism;Carbon metabolism;Butanoate metabolism;Benzoate degradation","1.1.1.157","Oxidoreductases; Acting on the CH-OH group of donors; With NAD+ or NADP+ as acceptor; (S)-3-hydroxybutanoyl-CoA:NADP+ oxidoreductase","M00878","Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Amino acid metabolism;Global and overview maps;Carbohydrate metabolism;Xenobiotics biodegradation and metabolism"
"z1_1_k97_40606_41",34.5773305929431,8.39950020316185,0.394494332228824,0.260041890990744,0.282716349766365,0.57814452727372,0.841804263221591,0.254066147990217,"Cluster 4","cke:B5M06_03750","K06147","ATP-binding cassette, subfamily B, bacterial","-","-","-","-","-","-","-","-"
"z1_1_k97_40606_42",46.5149929274871,-8.397110648356,0.375909899350637,0.205049740315799,0.118959378466849,0.478823600154648,0.785711732637107,0.159929132088645,"Cluster 4","cke:B5M06_03745","K03802","cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]","-","-","6.3.2.29;6.3.2.30","-","-","-","-","-"
"z1_1_k97_40606_44",-25.3886017775025,-3.49483943755796,0.549013116350219,0.463672695079175,0.390959824111555,0.758165018989261,1.08326706085103,0.324976289682032,"Cluster 4","ajs:Ajs_2847","K07234","uncharacterized protein involved in response to NO","-","-","-","-","-","-","-","-"
"z1_1_k97_40606_50",-19.4452654189373,11.6178672472355,0.615166429939169,0.408056691357656,0.403190030881937,0.837310793922053,1.06000022752131,0.262002802523316,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_408332_13",48.1438419231873,-3.68910906509012,0.376861648499257,0.238653918065484,0.189771844012466,0.55800985050992,0.7579416756583,0.16666295729771,"Cluster 4","amon:H9L24_10140","K00694","cellulose synthase (UDP-forming) [EC:2.4.1.12]","ko00500;ko02026;ko01100","Starch and sucrose metabolism;Biofilm formation - Escherichia coli;Metabolic pathways","2.4.1.12","Transferases; Glycosyltransferases; Hexosyltransferases; UDP-alpha-D-glucose:(1->4)-beta-D-glucan 4-beta-D-glucosyltransferase (configuration-inverting)","-","-","Metabolism;Cellular Processes;Metabolism","Carbohydrate metabolism;Cellular community - prokaryotes;Global and overview maps"
"z1_1_k97_408332_14",-29.4225173922571,-4.04065504409734,0.607743052152229,0.449263295023823,0.395422634470426,0.78418133340091,1.01392270694192,0.343778346141479,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_408332_2",-19.8131541835311,3.92268672962908,0.555646737229157,0.404544737383605,0.313441741583308,0.80372570080293,1.0614477308503,0.288065395348616,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
"z1_1_k97_408332_4",10.0274655037894,-8.02747332579608,0.482495710783417,0.350782802361679,0.272312354594612,0.673006229387105,0.879792494818852,0.255823217096463,"Cluster 4","-","-","-","-","-","-","-","-","-","-","-"
