"id","tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Denitrification_3","Denitrification_2","Denitrification_1","degs","Cluster","KEGG_Gene","ko","ko_name","ko_des","KEGG_ec","KEGG_En_description","KEGG_Modules","KEGG_Mo_description","level1_pathway_name","level2_pathway_name","level3_pathway_id","level3_pathway_name"
"Nitritation_2_k97_352498_14",11.4421199551543,-5.69616495727308,-0.428332506557938,-0.50935142917876,-0.373143398493044,-0.42792834930224,-0.516206340015436,-0.456582710530544,"Denitrification_vs_Nitritation","Cluster 1","sthm:IS481_10045","K01908","ACSS3, prpE","propionyl-CoA synthetase [EC:6.2.1.17]","6.2.1.17","Ligases;Forming carbon-sulfur bonds;Acid-thiol ligases;propanoate:CoA ligase (AMP-forming)","-","-","Metabolism;Metabolism","Carbohydrate metabolism;Global and overview maps","ko00640;ko01100","Propanoate metabolism;Metabolic pathways"
"Nitritation_2_k97_352498_18",10.246376395543,-6.89317007712508,-0.450939860757832,-0.505580483665936,-0.424018979176253,-0.489415929844669,-0.429909352188005,-0.487565050597584,"Denitrification_vs_Nitritation","Cluster 1","pacr:FXN63_18990","K01895","ACSS1_2, acs","acetyl-CoA synthetase [EC:6.2.1.1]","6.2.1.1","Ligases;Forming carbon-sulfur bonds;Acid-thiol ligases;acetate:CoA ligase (AMP-forming)","M00357","Methanogenesis, acetate => methane","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Carbohydrate metabolism;Global and overview maps;Carbohydrate metabolism;Energy metabolism;Energy metabolism","ko01110;ko01200;ko00620;ko00010;ko01100;ko00640;ko01120;ko00630;ko00720;ko00680","Biosynthesis of secondary metabolites;Carbon metabolism;Pyruvate metabolism;Glycolysis / Gluconeogenesis;Metabolic pathways;Propanoate metabolism;Microbial metabolism in diverse environments;Glyoxylate and dicarboxylate metabolism;Carbon fixation pathways in prokaryotes;Methane metabolism"
"Nitritation_2_k97_352498_28",11.4020359584167,-8.55373625504578,-0.405238890528697,-0.478021324855971,-0.524450496238504,-0.468583236004712,-0.505656097159737,-0.481128858126866,"Denitrification_vs_Nitritation","Cluster 1","csd:Clst_0919","K10206","E2.6.1.83","LL-diaminopimelate aminotransferase [EC:2.6.1.83]","2.6.1.83","Transferases;Transferring nitrogenous groups;Transaminases;LL-2,6-diaminoheptanedioate:2-oxoglutarate aminotransferase","M00527","Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Amino acid metabolism;Global and overview maps;Global and overview maps","ko01230;ko00300;ko01100;ko01110","Biosynthesis of amino acids;Lysine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites"
"Nitritation_2_k97_352498_4",13.1815597145796,-7.69992829047783,-0.399063873345245,-0.47611504465349,-0.452466730257929,-0.493140445679866,-0.500234725586016,-0.464656698304882,"Denitrification_vs_Nitritation","Cluster 1","rge:RGE_43890","K16090","fiu","catecholate siderophore receptor","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_352498_48",14.3656505161311,-4.56466504307062,-0.468078191496615,-0.426042215929799,-0.446678423280714,-0.481236966903685,-0.436997331517877,-0.492644702227412,"Denitrification_vs_Nitritation","Cluster 1","lmir:NCTC12852_01991","K02454","gspE","general secretion pathway protein E [EC:7.4.2.8]","7.4.2.8","Translocases;Catalysing the translocation of amino acids and peptides;Linked to the hydrolysis of a nucleoside triphosphate;ATP phosphohydrolase (protein-secreting)","-","-","Cellular Processes;Environmental Information Processing","Cellular community - prokaryotes;Membrane transport","ko05111;ko03070","Biofilm formation - Vibrio cholerae;Bacterial secretion system"
"Nitritation_2_k97_352498_56",11.084644593796,-6.33161854975136,-0.462083936916047,-0.445878058072926,-0.467023812772986,-0.48984084901169,-0.416175808448389,-0.549047532090393,"Denitrification_vs_Nitritation","Cluster 1","sthm:IS481_10075","K03750","moeA","molybdopterin molybdotransferase [EC:2.10.1.1]","2.10.1.1","Transferases;Transferring molybdenum- or tungsten-containing groups;Molybdenumtransferases or tungstentransferases with sulfide groups as acceptors;adenylyl-molybdopterin:molybdate molybdate transferase (AMP-forming)","M00880","Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor","Metabolism;Metabolism;Metabolism","Metabolism of cofactors and vitamins;Global and overview maps;Global and overview maps","ko00790;ko01100;ko01240","Folate biosynthesis;Metabolic pathways;Biosynthesis of cofactors"
"Nitritation_2_k97_353128_15",1.17390188771262,-8.0851577631317,-0.642670881433146,-0.488262242642232,-0.585352811788111,-0.441029438476194,-0.450241793437034,-0.40009502629376,"Denitrification_vs_Nitritation","Cluster 1","cpo:COPRO5265_1300","K04771","degP, htrA","serine protease Do [EC:3.4.21.107]","3.4.21.107","Hydrolases;Acting on peptide bonds (peptidases);Serine endopeptidases;peptidase Do","-","-","Human Diseases;Environmental Information Processing","Drug resistance: antimicrobial;Signal transduction","ko01503;ko02020","Cationic antimicrobial peptide (CAMP) resistance;Two-component system"
"Nitritation_2_k97_353128_30",4.16786814993468,-4.03233937771058,-0.513650691003114,-0.578305852188188,-0.576681788841657,-0.51318288654007,-0.48820134995814,-0.50984145641293,"Denitrification_vs_Nitritation","Cluster 1","cts:Ctha_2424","K05515","mrdA","penicillin-binding protein 2 [EC:3.4.16.4]","3.4.16.4","Hydrolases;Acting on peptide bonds (peptidases);Serine-type carboxypeptidases;serine-type D-Ala-D-Ala carboxypeptidase","-","-","Metabolism;Human Diseases;Metabolism","Global and overview maps;Drug resistance: antimicrobial;Glycan biosynthesis and metabolism","ko01100;ko01501;ko00550","Metabolic pathways;beta-Lactam resistance;Peptidoglycan biosynthesis"
"Nitritation_2_k97_353605_5",16.430976334253,-6.71540789879614,-0.419950505502422,-0.345980074647839,-0.441140087253589,-0.507047674958465,-0.552551444115008,-0.484206627187146,"Denitrification_vs_Nitritation","Cluster 1","bug:BC1001_4911","K00764","purF, PPAT","amidophosphoribosyltransferase [EC:2.4.2.14]","2.4.2.14","Transferases;Glycosyltransferases;Pentosyltransferases;5-phospho-beta-D-ribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)","M00048","De novo purine biosynthesis, PRPP + glutamine => IMP","Metabolism;Metabolism;Metabolism;Metabolism","Nucleotide metabolism;Global and overview maps;Global and overview maps;Amino acid metabolism","ko00230;ko01110;ko01100;ko00250","Purine metabolism;Biosynthesis of secondary metabolites;Metabolic pathways;Alanine, aspartate and glutamate metabolism"
"Nitritation_2_k97_354574_11",16.3467259338307,-6.62940899347238,-0.417544879288501,-0.340726486792622,-0.428082606001196,-0.507155169889878,-0.56023270558315,-0.523820464684471,"Denitrification_vs_Nitritation","Cluster 1","bann:JFN94_10315","K01637","E4.1.3.1, aceA","isocitrate lyase [EC:4.1.3.1]","4.1.3.1","Lyases;Carbon-carbon lyases;Oxo-acid-lyases;isocitrate glyoxylate-lyase (succinate-forming)","M00012","Glyoxylate cycle","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Global and overview maps","ko01200;ko00630;ko01120;ko01110;ko01100","Carbon metabolism;Glyoxylate and dicarboxylate metabolism;Microbial metabolism in diverse environments;Biosynthesis of secondary metabolites;Metabolic pathways"
"Nitritation_2_k97_355300_23",7.98260242225878,-8.92724989866961,-0.51359663729398,-0.494442174881801,-0.468659100331574,-0.38539580923036,-0.501459201426012,-0.555805031181135,"Denitrification_vs_Nitritation","Cluster 1","pcay:FRD00_28225","K11707","troA, mntA, znuA","manganese/zinc/iron transport system substrate-binding protein","-","-","-","-","Environmental Information Processing","Membrane transport","ko02010","ABC transporters"
"Nitritation_2_k97_355300_25",8.67608505742826,-5.53455753424299,-0.469919389886692,-0.511292731470233,-0.447024196701885,-0.48774985892176,-0.496135585633041,-0.561182524337186,"Denitrification_vs_Nitritation","Cluster 1","pnp:IJ22_02860","K11710","troB, mntB, znuC","manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]","7.2.2.5","Translocases;Catalysing the translocation of inorganic cations;Linked to the hydrolysis of a nucleoside triphosphate;ATP phosphohydrolase (ABC-type, Mn2+-importing)","-","-","Environmental Information Processing","Membrane transport","ko02010","ABC transporters"
"Nitritation_2_k97_355300_26",2.07559610070679,-5.05079227682438,-0.556003570511043,-0.500361171060936,-0.453689392574579,-0.475919240362893,-0.443761065213901,-0.515350036434343,"Denitrification_vs_Nitritation","Cluster 1","psua:FLK61_29600","K19976","mntB","manganese transport system permease protein","-","-","-","-","Environmental Information Processing","Membrane transport","ko02010","ABC transporters"
"Nitritation_2_k97_355300_28",10.7959365512061,-3.51752337732982,-0.583631063449386,-0.456026975657004,-0.399728589089906,-0.494768443419469,-0.475591080740748,-0.437325239272384,"Denitrification_vs_Nitritation","Cluster 1","gnt:KP003_19120","K00655","plsC","1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]","2.3.1.51","Transferases;Acyltransferases;Transferring groups other than aminoacyl groups;acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase","M00089","Triacylglycerol biosynthesis","Metabolism;Metabolism;Metabolism;Metabolism","Lipid metabolism;Global and overview maps;Global and overview maps;Lipid metabolism","ko00561;ko01100;ko01110;ko00564","Glycerolipid metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Glycerophospholipid metabolism"
"Nitritation_2_k97_355300_30",5.50373462898756,-9.5129863805671,-0.546950993928747,-0.505602829190862,-0.484106822172152,-0.358611044286143,-0.463613993672768,-0.410806100259991,"Denitrification_vs_Nitritation","Cluster 1","hhl:Halha_2419","K00979","kdsB","3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]","2.7.7.38","Transferases;Transferring phosphorus-containing groups;Nucleotidyltransferases;CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase","M00063","CMP-KDO biosynthesis","Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Glycan biosynthesis and metabolism","ko01250;ko01100;ko00540","Biosynthesis of nucleotide sugars;Metabolic pathways;Lipopolysaccharide biosynthesis"
"Nitritation_2_k97_355300_48",3.12075754357448,-7.75082563175964,-0.510472252281247,-0.525952320834248,-0.579116603209657,-0.494224348567033,-0.438454731870857,-0.416884329329058,"Denitrification_vs_Nitritation","Cluster 1","rmr:Rmar_2129","K00261","GLUD1_2, gdhA","glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]","1.4.1.3","Oxidoreductases;Acting on the CH-NH2 group of donors;With NAD+ or NADP+ as acceptor;L-glutamate:NAD(P)+ oxidoreductase (deaminating)","M00740","Methylaspartate cycle","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Cellular Processes;Organismal Systems","Energy metabolism;Amino acid metabolism;Global and overview maps;Amino acid metabolism;Global and overview maps;Global and overview maps;Cell growth and death;Excretory system","ko00910;ko00250;ko01100;ko00220;ko01120;ko01200;ko04217;ko04964","Nitrogen metabolism;Alanine, aspartate and glutamate metabolism;Metabolic pathways;Arginine biosynthesis;Microbial metabolism in diverse environments;Carbon metabolism;Necroptosis;Proximal tubule bicarbonate reclamation"
"Nitritation_2_k97_355300_57",9.59153730460567,-10.6170404607459,-0.371055751637304,-0.602036942147791,-0.512373681597251,-0.464152594524613,-0.54414934068881,-0.562460360136516,"Denitrification_vs_Nitritation","Cluster 1","mro:MROS_1464","K00954","E2.7.7.3A, coaD, kdtB","pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]","2.7.7.3","Transferases;Transferring phosphorus-containing groups;Nucleotidyltransferases;ATP:pantetheine-4'-phosphate adenylyltransferase","M00120","Coenzyme A biosynthesis, pantothenate => CoA","Metabolism;Metabolism;Metabolism","Metabolism of cofactors and vitamins;Global and overview maps;Global and overview maps","ko00770;ko01240;ko01100","Pantothenate and CoA biosynthesis;Biosynthesis of cofactors;Metabolic pathways"
"Nitritation_2_k97_355300_73",7.44715854823333,-8.08538139356981,-0.497900464961309,-0.561158911512057,-0.500696856481465,-0.415250443032792,-0.524482151354214,-0.557407116562682,"Denitrification_vs_Nitritation","Cluster 1","ial:IALB_1425","K13015","wbpA","UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]","1.1.1.136","Oxidoreductases;Acting on the CH-OH group of donors;With NAD+ or NADP+ as acceptor;UDP-N-acetyl-alpha-D-glucosamine:NAD+ 6-oxidoreductase","-","-","Metabolism;Metabolism;Metabolism","Carbohydrate metabolism;Global and overview maps;Glycan biosynthesis and metabolism","ko00520;ko01100;ko00541","Amino sugar and nucleotide sugar metabolism;Metabolic pathways;O-Antigen nucleotide sugar biosynthesis"
"Nitritation_2_k97_355300_78",6.67660997911801,-4.88917704833506,-0.524455245353262,-0.547457640522706,-0.46315014990945,-0.496049195183229,-0.49093115535042,-0.546822538548746,"Denitrification_vs_Nitritation","Cluster 1","tdn:Suden_0190","K13010","per, rfbE","perosamine synthetase [EC:2.6.1.102]","2.6.1.102","Transferases;Transferring nitrogenous groups;Transaminases;GDP-alpha-D-perosamine:2-oxoglutarate aminotransferase","-","-","Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Glycan biosynthesis and metabolism;Global and overview maps;Carbohydrate metabolism","ko01100;ko00541;ko01250;ko00520","Metabolic pathways;O-Antigen nucleotide sugar biosynthesis;Biosynthesis of nucleotide sugars;Amino sugar and nucleotide sugar metabolism"
"Nitritation_2_k97_356346_2",13.9677275472222,-3.66767881857065,-0.497847865478865,-0.42620845179343,-0.441990609057725,-0.463080086887664,-0.4897102580682,-0.547421858640068,"Denitrification_vs_Nitritation","Cluster 1","nov:TQ38_025165","K01197","hya","hyaluronoglucosaminidase [EC:3.2.1.35]","3.2.1.35","Hydrolases;Glycosylases;Glycosidases, i.e. enzymes that hydrolyse O- and S-glycosyl compounds;hyaluronate 4-glycanohydrolase","M00077;M00076","-","Metabolism;Metabolism;Cellular Processes","Glycan biosynthesis and metabolism;Global and overview maps;Transport and catabolism","ko00531;ko01100;ko04142","Glycosaminoglycan degradation;Metabolic pathways;Lysosome"
"Nitritation_2_k97_358113_4",17.2038548831399,-7.7168220386925,-0.33273525033414,-0.315377050408654,-0.378202419372771,-0.454480566757533,-0.471866519131502,-0.43998599538579,"Denitrification_vs_Nitritation","Cluster 1","cgd:CR3_0085","K01969","E6.4.1.4B","3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]","6.4.1.4","Ligases;Forming carbon-carbon bonds;Ligases that form carbon-carbon bonds (only sub-subclass identified to date);3-methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)","M00036","Leucine degradation, leucine => acetoacetate + acetyl-CoA","Metabolism;Metabolism","Amino acid metabolism;Global and overview maps","ko00280;ko01100","Valine, leucine and isoleucine degradation;Metabolic pathways"
"Nitritation_2_k97_358113_6",11.7125631487627,-10.6238284714451,-0.443113980519799,-0.475065100658992,-0.368612011818296,-0.374885860729233,-0.495227852249968,-0.545799619862613,"Denitrification_vs_Nitritation","Cluster 1","hrb:Hrubri_4637","K01968","E6.4.1.4A","3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]","6.4.1.4","Ligases;Forming carbon-carbon bonds;Ligases that form carbon-carbon bonds (only sub-subclass identified to date);3-methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)","M00036","Leucine degradation, leucine => acetoacetate + acetyl-CoA","Metabolism;Metabolism","Global and overview maps;Amino acid metabolism","ko01100;ko00280","Metabolic pathways;Valine, leucine and isoleucine degradation"
"Nitritation_2_k97_368834_6",17.7142668581224,-6.11455384917465,-0.385634789185271,-0.360250517159263,-0.435072724672342,-0.388777413767982,-0.501452740442662,-0.38112909024528,"Denitrification_vs_Nitritation","Cluster 1","ddz:DSYM_30970","K01995","livG","branched-chain amino acid transport system ATP-binding protein","-","-","-","-","Environmental Information Processing;Cellular Processes","Membrane transport;Cellular community - prokaryotes","ko02010;ko02024","ABC transporters;Quorum sensing"
"Nitritation_2_k97_373318_10",13.1748844872717,-4.32329212634836,-0.509856984579036,-0.432318737512295,-0.39007453674937,-0.518324277010713,-0.481250508576254,-0.473571346447239,"Denitrification_vs_Nitritation","Cluster 1","magq:MGMAQ_2708","K01995","livG","branched-chain amino acid transport system ATP-binding protein","-","-","-","-","Environmental Information Processing;Cellular Processes","Membrane transport;Cellular community - prokaryotes","ko02010;ko02024","ABC transporters;Quorum sensing"
"Nitritation_2_k97_373318_19",9.4781704561094,-4.68080846334362,-0.500390533633525,-0.48934019721205,-0.436679115415444,-0.548746669502793,-0.4033659573435,-0.542920288812201,"Denitrification_vs_Nitritation","Cluster 1","lmir:NCTC12852_01453","K02457","gspH","general secretion pathway protein H","-","-","-","-","Cellular Processes;Environmental Information Processing","Cellular community - prokaryotes;Membrane transport","ko05111;ko03070","Biofilm formation - Vibrio cholerae;Bacterial secretion system"
"Nitritation_2_k97_373318_27",11.8059098100983,-8.09924320442777,-0.387363305391712,-0.479566335114615,-0.452455789353583,-0.476937155905145,-0.47443370742619,-0.54826292511284,"Denitrification_vs_Nitritation","Cluster 1","lmir:NCTC12852_01461","K02454","gspE","general secretion pathway protein E [EC:7.4.2.8]","7.4.2.8","Translocases;Catalysing the translocation of amino acids and peptides;Linked to the hydrolysis of a nucleoside triphosphate;ATP phosphohydrolase (protein-secreting)","-","-","Cellular Processes;Environmental Information Processing","Cellular community - prokaryotes;Membrane transport","ko05111;ko03070","Biofilm formation - Vibrio cholerae;Bacterial secretion system"
"Nitritation_2_k97_373318_46",14.179594363344,-7.62842498880403,-0.386051491033148,-0.42836085410794,-0.436031050226852,-0.479839618394827,-0.501439603026888,-0.49315235395362,"Denitrification_vs_Nitritation","Cluster 1","azo:azo3134","K18138","acrB, mexB, adeJ, smeE, mtrD, cmeB","multidrug efflux pump","-","-","M00718","Multidrug resistance, efflux pump MexAB-OprM","Human Diseases;Human Diseases","Drug resistance: antimicrobial;Drug resistance: antimicrobial","ko01503;ko01501","Cationic antimicrobial peptide (CAMP) resistance;beta-Lactam resistance"
"Nitritation_2_k97_373318_60",11.5657290483195,-5.04030573072833,-0.449966874160796,-0.515976372082388,-0.40193833420864,-0.527702698232725,-0.489879215487897,-0.423284245162241,"Denitrification_vs_Nitritation","Cluster 1","dar:Daro_2356","K01996","livF","branched-chain amino acid transport system ATP-binding protein","-","-","-","-","Cellular Processes;Environmental Information Processing","Cellular community - prokaryotes;Membrane transport","ko02024;ko02010","Quorum sensing;ABC transporters"
"Nitritation_2_k97_377696_2",1.88376758620878,2.27127084238592,-0.607715446509724,-0.531949518595658,-0.532419686012543,-0.619407253724536,-0.610143837184182,-0.605485458463854,"Denitrification_vs_Nitritation","Cluster 1","tfr:BR63_14100","K00627","DLAT, aceF, pdhC","pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]","2.3.1.12","Transferases;Acyltransferases;Transferring groups other than aminoacyl groups;acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase","M00307","Pyruvate oxidation, pyruvate => acetyl-CoA","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Carbohydrate metabolism;Carbohydrate metabolism;Carbohydrate metabolism;Global and overview maps;Global and overview maps;Global and overview maps;Global and overview maps","ko00020;ko00620;ko00010;ko01200;ko01100;ko01110;ko01120","Citrate cycle (TCA cycle);Pyruvate metabolism;Glycolysis / Gluconeogenesis;Carbon metabolism;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments"
"Nitritation_2_k97_377696_6",2.78424691757953,1.73410429555917,-0.597117330142216,-0.52025429554665,-0.577340931588335,-0.525556433454912,-0.569649778387264,-0.630998325177476,"Denitrification_vs_Nitritation","Cluster 1","mhg:MHY_08430","K01995","livG","branched-chain amino acid transport system ATP-binding protein","-","-","-","-","Environmental Information Processing;Cellular Processes","Membrane transport;Cellular community - prokaryotes","ko02010;ko02024","ABC transporters;Quorum sensing"
"Nitritation_2_k97_38298_2",14.3559590033168,-5.20843409541425,-0.453164248080323,-0.415222518284007,-0.438501647032526,-0.476374319176614,-0.473602806213012,-0.473626920973082,"Denitrification_vs_Nitritation","Cluster 1","reu:Reut_A2994","K01897","ACSL, fadD","long-chain acyl-CoA synthetase [EC:6.2.1.3]","6.2.1.3","Ligases;Forming carbon-sulfur bonds;Acid-thiol ligases;long-chain fatty acid:CoA ligase (AMP-forming)","M00086","beta-Oxidation, acyl-CoA synthesis","Cellular Processes;Organismal Systems;Organismal Systems;Metabolism;Cellular Processes;Metabolism;Metabolism;Organismal Systems;Cellular Processes;Metabolism","Cellular community - prokaryotes;Endocrine system;Endocrine system;Global and overview maps;Transport and catabolism;Lipid metabolism;Lipid metabolism;Environmental adaptation;Cell growth and death;Global and overview maps","ko02024;ko03320;ko04920;ko01212;ko04146;ko00061;ko00071;ko04714;ko04216;ko01100","Quorum sensing;PPAR signaling pathway;Adipocytokine signaling pathway;Fatty acid metabolism;Peroxisome;Fatty acid biosynthesis;Fatty acid degradation;Thermogenesis;Ferroptosis;Metabolic pathways"
"Nitritation_2_k97_384501_6",10.3294858423439,-6.96381087609462,-0.415563764675657,-0.516993240746553,-0.429590839062774,-0.522794605494517,-0.414264190552587,-0.510583379343875,"Denitrification_vs_Nitritation","Cluster 1","otr:OTERR_25420","K03271","gmhA, lpcA","D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]","5.3.1.28","Isomerases;Intramolecular oxidoreductases;Interconverting aldoses and ketoses, and related compounds;D-glycero-D-manno-heptose 7-phosphate aldose-ketose-isomerase","M00064","ADP-L-glycero-D-manno-heptose biosynthesis","Metabolism;Metabolism;Metabolism","Global and overview maps;Glycan biosynthesis and metabolism;Global and overview maps","ko01250;ko00540;ko01100","Biosynthesis of nucleotide sugars;Lipopolysaccharide biosynthesis;Metabolic pathways"
"Nitritation_2_k97_38554_9",14.4793726394318,-5.15016896191395,-0.460785393506485,-0.395311632198008,-0.387161912672027,-0.461367922193593,-0.472563791674804,-0.511799847685447,"Denitrification_vs_Nitritation","Cluster 1","-","-","-","-","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_386845_11",1.61395590056895,0.708153428158892,-0.649644493792254,-0.617458393546336,-0.533411436606601,-0.530974072722302,-0.50439332323656,-0.611019062215794,"Denitrification_vs_Nitritation","Cluster 1","cgd:CR3_1931","K00287","DHFR, folA","dihydrofolate reductase [EC:1.5.1.3]","1.5.1.3","Oxidoreductases;Acting on the CH-NH group of donors;With NAD+ or NADP+ as acceptor;5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase","M00840;M00126","-","Metabolism;Metabolism;Metabolism;Metabolism;Human Diseases","Metabolism of cofactors and vitamins;Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins;Drug resistance: antineoplastic","ko00790;ko01100;ko01240;ko00670;ko01523","Folate biosynthesis;Metabolic pathways;Biosynthesis of cofactors;One carbon pool by folate;Antifolate resistance"
"Nitritation_2_k97_389164_28",14.8102851330549,-8.29292301537079,-0.355021017730884,-0.405500444326497,-0.392334982479106,-0.514316715317791,-0.503991285489942,-0.434422397629545,"Denitrification_vs_Nitritation","Cluster 1","slt:Slit_1130","K02014","TC.FEV.OM","iron complex outermembrane recepter protein","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_389164_49",13.0835332369545,-8.42063017995855,-0.386897474486505,-0.489877167973827,-0.436486726326233,-0.446649923519867,-0.481289013972031,-0.467729317178194,"Denitrification_vs_Nitritation","Cluster 1","bhz:ACR54_03427","K03086","rpoD","RNA polymerase primary sigma factor","-","-","-","-","Cellular Processes","Cell motility","ko02040","Flagellar assembly"
"Nitritation_2_k97_401353_3",13.8950232750517,-6.87393229695027,-0.405084410765906,-0.427544028276707,-0.425704368364739,-0.484269346983383,-0.455406293379564,-0.454473889729167,"Denitrification_vs_Nitritation","Cluster 1","ccup:BKK81_02040","K02470","gyrB","DNA gyrase subunit B [EC:5.6.2.2]","5.6.2.2","Isomerases;Isomerases altering macromolecular conformation;Enzymes altering nucleic acid conformation;DNA topoisomerase (ATP-hydrolysing)","-","-","-","-","-","-"
"Nitritation_2_k97_411962_1",3.06319703934962,0.261900403038973,-0.537802537560237,-0.569746540512118,-0.512684099497757,-0.608896013106351,-0.517947997853847,-0.619325933093755,"Denitrification_vs_Nitritation","Cluster 1","neu:NE1101","K23514","fecI, prhI","RNA polymerase sigma-19 factor, ECF subfamily","-","-","-","-","Environmental Information Processing","Signal transduction","ko02020","Two-component system"
"Nitritation_2_k97_412247_12",12.2016143297672,-8.38885221292601,-0.406848935291668,-0.447815355981492,-0.493117583473449,-0.425265782002137,-0.446295601369742,-0.495157868360179,"Denitrification_vs_Nitritation","Cluster 1","lmir:NCTC12852_02194","K01845","hemL","glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]","5.4.3.8","Isomerases;Intramolecular transferases;Transferring amino groups;(S)-4-amino-5-oxopentanoate 4,5-aminomutase","M00121;M00926;M00846","-","Metabolism;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Global and overview maps;Global and overview maps;Metabolism of cofactors and vitamins;Global and overview maps","ko01240;ko01100;ko01110;ko00860;ko01120","Biosynthesis of cofactors;Metabolic pathways;Biosynthesis of secondary metabolites;Porphyrin metabolism;Microbial metabolism in diverse environments"
"Nitritation_2_k97_412247_17",12.5067714223883,-5.53159747146276,-0.460107453071093,-0.472868621837622,-0.446327966584409,-0.475730433128167,-0.533842607587256,-0.449698201989788,"Denitrification_vs_Nitritation","Cluster 1","bpt:Bpet0552","K00249","ACADM, acd","acyl-CoA dehydrogenase [EC:1.3.8.7]","1.3.8.7","Oxidoreductases;Acting on the CH-CH group of donors;With a flavin as acceptor;medium-chain acyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase","M00036;M00087","-","Metabolism;Human Diseases;Organismal Systems;Metabolism;Metabolism;Metabolism;Metabolism","Global and overview maps;Endocrine and metabolic disease;Endocrine system;Global and overview maps;Global and overview maps;Amino acid metabolism;Lipid metabolism","ko01100;ko04936;ko03320;ko01110;ko01212;ko00280;ko00071","Metabolic pathways;Alcoholic liver disease;PPAR signaling pathway;Biosynthesis of secondary metabolites;Fatty acid metabolism;Valine, leucine and isoleucine degradation;Fatty acid degradation"
"Nitritation_2_k97_419486_2",17.1961709179865,-4.70288757616879,-0.514047855431301,-0.348413679010763,-0.439502391726365,-0.471014341775588,-0.496418916385663,-0.381726901057503,"Denitrification_vs_Nitritation","Cluster 1","sthm:IS481_11040","K07262","pbpG","serine-type D-Ala-D-Ala endopeptidase (penicillin-binding protein 7) [EC:3.4.21.-]","-","-","-","-","-","-","-","-"
"Nitritation_2_k97_432402_4",13.9269596642393,-9.81730433465589,-0.333193523287944,-0.474892975342821,-0.396603476273272,-0.439299353511698,-0.498245804302196,-0.520984303561838,"Denitrification_vs_Nitritation","Cluster 1","masz:C9I28_06920","K02274","coxA, ctaD","cytochrome c oxidase subunit I [EC:7.1.1.9]","7.1.1.9","Translocases;Catalysing the translocation of hydrons;Linked to oxidoreductase reactions;ferrocytochrome-c:oxygen oxidoreductase","M00155","Cytochrome c oxidase, prokaryotes","Metabolism;Metabolism","Global and overview maps;Energy metabolism","ko01100;ko00190","Metabolic pathways;Oxidative phosphorylation"
"Nitritation_2_k97_434548_16",7.34036031296862,-6.65517206956903,-0.432287990976546,-0.563866978682343,-0.532405583039432,-0.476531538302404,-0.474572101757372,-0.518405902201053,"Denitrification_vs_Nitritation","Cluster 1","pms:KNP414_01571","K08161","mdtG","MFS transporter, DHA1 family, multidrug resistance protein","-","-","-","-","-","-","-","-"
